year,iso_code3,net_imports_cement_clinker_tonne
2022,MYS,1267748.2272727273
2023,MYS,1267748.2272727273
2024,MYS,1267748.2272727273
2025,MYS,1267748.2272727273
2026,MYS,1267748.2272727273
2027,MYS,1267748.2272727273
2028,MYS,1267748.2272727273
2029,MYS,1267748.2272727273
2030,MYS,1267748.2272727273
2031,MYS,1267748.2272727273
2032,MYS,1267748.2272727273
2033,MYS,1267748.2272727273
2034,MYS,1267748.2272727273
2035,MYS,1267748.2272727273
2036,MYS,1267748.2272727273
2037,MYS,1267748.2272727273
2038,MYS,1267748.2272727273
2039,MYS,1267748.2272727273
2040,MYS,1267748.2272727273
2041,MYS,1267748.2272727273
2042,MYS,1267748.2272727273
2043,MYS,1267748.2272727273
2044,MYS,1267748.2272727273
2045,MYS,1267748.2272727273
2046,MYS,1267748.2272727273
2047,MYS,1267748.2272727273
2048,MYS,1267748.2272727273
2049,MYS,1267748.2272727273
2050,MYS,1267748.2272727273
2010,"Micronesia, Fed. Sts.",997.568
2011,"Micronesia, Fed. Sts.",563.504
2012,"Micronesia, Fed. Sts.",954.984
2013,"Micronesia, Fed. Sts.",127.922
2014,"Micronesia, Fed. Sts.",693.7443333333334
2015,"Micronesia, Fed. Sts.",693.7443333333334
2016,"Micronesia, Fed. Sts.",693.7443333333334
2017,"Micronesia, Fed. Sts.",693.7443333333334
2018,"Micronesia, Fed. Sts.",693.7443333333334
2019,"Micronesia, Fed. Sts.",693.7443333333334
2020,"Micronesia, Fed. Sts.",693.7443333333334
2021,"Micronesia, Fed. Sts.",693.7443333333334
2022,"Micronesia, Fed. Sts.",693.7443333333334
2023,"Micronesia, Fed. Sts.",693.7443333333334
2024,"Micronesia, Fed. Sts.",693.7443333333334
2025,"Micronesia, Fed. Sts.",693.7443333333334
2026,"Micronesia, Fed. Sts.",693.7443333333334
2027,"Micronesia, Fed. Sts.",693.7443333333334
2028,"Micronesia, Fed. Sts.",693.7443333333334
2029,"Micronesia, Fed. Sts.",693.7443333333334
2030,"Micronesia, Fed. Sts.",693.7443333333334
2031,"Micronesia, Fed. Sts.",693.7443333333334
2032,"Micronesia, Fed. Sts.",693.7443333333334
2033,"Micronesia, Fed. Sts.",693.7443333333334
2034,"Micronesia, Fed. Sts.",693.7443333333334
2035,"Micronesia, Fed. Sts.",693.7443333333334
2036,"Micronesia, Fed. Sts.",693.7443333333334
2037,"Micronesia, Fed. Sts.",693.7443333333334
2038,"Micronesia, Fed. Sts.",693.7443333333334
2039,"Micronesia, Fed. Sts.",693.7443333333334
2040,"Micronesia, Fed. Sts.",693.7443333333334
2041,"Micronesia, Fed. Sts.",693.7443333333334
2042,"Micronesia, Fed. Sts.",693.7443333333334
2043,"Micronesia, Fed. Sts.",693.7443333333334
2044,"Micronesia, Fed. Sts.",693.7443333333334
2045,"Micronesia, Fed. Sts.",693.7443333333334
2046,"Micronesia, Fed. Sts.",693.7443333333334
2047,"Micronesia, Fed. Sts.",693.7443333333334
2048,"Micronesia, Fed. Sts.",693.7443333333334
2049,"Micronesia, Fed. Sts.",693.7443333333334
2050,"Micronesia, Fed. Sts.",693.7443333333334
2010,NAM,31.598
2011,NAM,18.202
2012,NAM,21.239
2013,NAM,-75.631
2014,NAM,-66.28099999999999
2015,NAM,32.149
2016,NAM,8.592999999999996
2017,NAM,91.34980000000002
2018,NAM,87484.2
2019,NAM,907.734
2020,NAM,-9968.829899999999
2021,NAM,3972.6637849999997
2022,NAM,3972.6637849999997
2023,NAM,3972.6637849999997
2024,NAM,3972.6637849999997
2025,NAM,3972.6637849999997
2026,NAM,3972.6637849999997
2027,NAM,3972.6637849999997
2028,NAM,3972.6637849999997
2029,NAM,3972.6637849999997
2030,NAM,3972.6637849999997
2031,NAM,3972.6637849999997
2032,NAM,3972.6637849999997
2033,NAM,3972.6637849999997
2034,NAM,3972.6637849999997
2035,NAM,3972.6637849999997
2036,NAM,3972.6637849999997
2037,NAM,3972.6637849999997
2038,NAM,3972.6637849999997
2039,NAM,3972.6637849999997
2040,NAM,3972.6637849999997
2041,NAM,3972.6637849999997
2042,NAM,3972.6637849999997
2043,NAM,3972.6637849999997
2044,NAM,3972.6637849999997
2045,NAM,3972.6637849999997
2046,NAM,3972.6637849999997
2047,NAM,3972.6637849999997
2048,NAM,3972.6637849999997
2049,NAM,3972.6637849999997
2050,NAM,3972.6637849999997
2010,NCL,122312.0
2011,NCL,98460.0
2012,NCL,97540.0
2013,NCL,77049.996
2014,NCL,72940.0
2015,NCL,94840.0
2016,NCL,93103.1992
2017,NCL,93103.1992
2018,NCL,93103.1992
2019,NCL,93103.1992
2020,NCL,93103.1992
2021,NCL,93103.1992
2022,NCL,93103.1992
2023,NCL,93103.1992
2024,NCL,93103.1992
2025,NCL,93103.1992
2026,NCL,93103.1992
2027,NCL,93103.1992
2028,NCL,93103.1992
2029,NCL,93103.1992
2030,NCL,93103.1992
2031,NCL,93103.1992
2032,NCL,93103.1992
2033,NCL,93103.1992
2034,NCL,93103.1992
2035,NCL,93103.1992
2036,NCL,93103.1992
2037,NCL,93103.1992
2038,NCL,93103.1992
2039,NCL,93103.1992
2040,NCL,93103.1992
2041,NCL,93103.1992
2042,NCL,93103.1992
2043,NCL,93103.1992
2044,NCL,93103.1992
2045,NCL,93103.1992
2046,NCL,93103.1992
2047,NCL,93103.1992
2048,NCL,93103.1992
2049,NCL,93103.1992
2050,NCL,93103.1992
2010,NER,6571.110000000001
2011,NER,57128.530000000006
2012,NER,57474.200000000004
2013,NER,28292.8
2014,NER,21060.7
2015,NER,41432.200000000004
2016,NER,4989.93
2017,NER,39255.1
2018,NER,428.15000000000003
2019,NER,177.79
2020,NER,1261.23
2021,NER,3799.8
2022,NER,21185.958636363637
2023,NER,21185.958636363637
2024,NER,21185.958636363637
2025,NER,21185.958636363637
2026,NER,21185.958636363637
2027,NER,21185.958636363637
2028,NER,21185.958636363637
2029,NER,21185.958636363637
2030,NER,21185.958636363637
2031,NER,21185.958636363637
2032,NER,21185.958636363637
2033,NER,21185.958636363637
2034,NER,21185.958636363637
2035,NER,21185.958636363637
2036,NER,21185.958636363637
2037,NER,21185.958636363637
2038,NER,21185.958636363637
2039,NER,21185.958636363637
2040,NER,21185.958636363637
2041,NER,21185.958636363637
2042,NER,21185.958636363637
2043,NER,21185.958636363637
2044,NER,21185.958636363637
2045,NER,21185.958636363637
2046,NER,21185.958636363637
2047,NER,21185.958636363637
2048,NER,21185.958636363637
2049,NER,21185.958636363637
2050,NER,21185.958636363637
2010,NGA,9988.75
2011,NGA,18991.0
2012,NGA,82527.90000000001
2013,NGA,39241.4
2014,NGA,163126.4
2015,NGA,25333.200000000004
2016,NGA,60396.73
2017,NGA,-9243.87
2018,NGA,10.0238
2019,NGA,0.089
2020,NGA,0.0
2021,NGA,-144200.0732
2022,NGA,21518.9442
2023,NGA,21518.9442
2024,NGA,21518.9442
2025,NGA,21518.9442
2026,NGA,21518.9442
2027,NGA,21518.9442
2028,NGA,21518.9442
2029,NGA,21518.9442
2030,NGA,21518.9442
2031,NGA,21518.9442
2032,NGA,21518.9442
2033,NGA,21518.9442
2034,NGA,21518.9442
2035,NGA,21518.9442
2036,NGA,21518.9442
2037,NGA,21518.9442
2038,NGA,21518.9442
2039,NGA,21518.9442
2040,NGA,21518.9442
2041,NGA,21518.9442
2042,NGA,21518.9442
2043,NGA,21518.9442
2044,NGA,21518.9442
2045,NGA,21518.9442
2046,NGA,21518.9442
2047,NGA,21518.9442
2048,NGA,21518.9442
2049,NGA,21518.9442
2050,NGA,21518.9442
2010,NIC,255545.0
2011,NIC,252325.995
2012,NIC,256375.0
2013,NIC,275716.0
2014,NIC,332464.947
2015,NIC,420326.977
2016,NIC,411042.0
2017,NIC,454607.9895
2018,NIC,389808.95
2019,NIC,-0.5476150000000001
2020,NIC,414654.89
2021,NIC,579898.99412
2022,NIC,341165.1792502273
2023,NIC,341165.1792502273
2024,NIC,341165.1792502273
2025,NIC,341165.1792502273
2026,NIC,341165.1792502273
2027,NIC,341165.1792502273
2028,NIC,341165.1792502273
2029,NIC,341165.1792502273
2030,NIC,341165.1792502273
2031,NIC,341165.1792502273
2032,NIC,341165.1792502273
2033,NIC,341165.1792502273
2034,NIC,341165.1792502273
2035,NIC,341165.1792502273
2036,NIC,341165.1792502273
2037,NIC,341165.1792502273
2038,NIC,341165.1792502273
2039,NIC,341165.1792502273
2040,NIC,341165.1792502273
2041,NIC,341165.1792502273
2042,NIC,341165.1792502273
2043,NIC,341165.1792502273
2044,NIC,341165.1792502273
2045,NIC,341165.1792502273
2046,NIC,341165.1792502273
2047,NIC,341165.1792502273
2048,NIC,341165.1792502273
2049,NIC,341165.1792502273
2050,NIC,341165.1792502273
2010,NLD,636659.915
2011,NLD,420363.47
2012,NLD,526895.2
2013,NLD,633599.88
2014,NLD,352122.653
2015,NLD,115422.71
2016,NLD,125411.07
2017,NLD,221130.761
2018,NLD,191279.136
2019,NLD,-912.8340000000001
2020,NLD,304115.55
2021,NLD,-7232.97
2022,NLD,291285.55168181815
2023,NLD,291285.55168181815
2024,NLD,291285.55168181815
2025,NLD,291285.55168181815
2026,NLD,291285.55168181815
2027,NLD,291285.55168181815
2028,NLD,291285.55168181815
2029,NLD,291285.55168181815
2030,NLD,291285.55168181815
2031,NLD,291285.55168181815
2032,NLD,291285.55168181815
2033,NLD,291285.55168181815
2034,NLD,291285.55168181815
2035,NLD,291285.55168181815
2036,NLD,291285.55168181815
2037,NLD,291285.55168181815
2038,NLD,291285.55168181815
2039,NLD,291285.55168181815
2040,NLD,291285.55168181815
2041,NLD,291285.55168181815
2042,NLD,291285.55168181815
2043,NLD,291285.55168181815
2044,NLD,291285.55168181815
2045,NLD,291285.55168181815
2046,NLD,291285.55168181815
2047,NLD,291285.55168181815
2048,NLD,291285.55168181815
2049,NLD,291285.55168181815
2050,NLD,291285.55168181815
2010,NOR,7070.110000000001
2011,NOR,169.903
2012,NOR,51.674
2013,NOR,375.633
2014,NOR,101.101
2015,NOR,33780.5
2016,NOR,33708.6
2017,NOR,54350.4
2018,NOR,0.0
2019,NOR,0.0
2020,NOR,1.671
2021,NOR,34.634
2022,NOR,9315.366
2023,NOR,9315.366
2024,NOR,9315.366
2025,NOR,9315.366
2026,NOR,9315.366
2027,NOR,9315.366
2028,NOR,9315.366
2029,NOR,9315.366
2030,NOR,9315.366
2031,NOR,9315.366
2032,NOR,9315.366
2033,NOR,9315.366
2034,NOR,9315.366
2035,NOR,9315.366
2036,NOR,9315.366
2037,NOR,9315.366
2038,NOR,9315.366
2039,NOR,9315.366
2040,NOR,9315.366
2041,NOR,9315.366
2042,NOR,9315.366
2043,NOR,9315.366
2044,NOR,9315.366
2045,NOR,9315.366
2046,NOR,9315.366
2047,NOR,9315.366
2048,NOR,9315.366
2049,NOR,9315.366
2050,NOR,9315.366
2010,NPL,1584110.0
2011,NPL,1333070.0
2012,NPL,1031710.0
2013,NPL,1138199.94
2014,NPL,1124100.0
2015,NPL,1041490.0
2016,NPL,2436120.0
2017,NPL,2949540.0
2018,NPL,3109540.0
2019,NPL,645032.0
2020,NPL,767516.0
2021,NPL,258124.0
2022,NPL,1430429.0854545454
2023,NPL,1430429.0854545454
2024,NPL,1430429.0854545454
2025,NPL,1430429.0854545454
2026,NPL,1430429.0854545454
2027,NPL,1430429.0854545454
2028,NPL,1430429.0854545454
2029,NPL,1430429.0854545454
2030,NPL,1430429.0854545454
2031,NPL,1430429.0854545454
2032,NPL,1430429.0854545454
2033,NPL,1430429.0854545454
2034,NPL,1430429.0854545454
2035,NPL,1430429.0854545454
2036,NPL,1430429.0854545454
2037,NPL,1430429.0854545454
2038,NPL,1430429.0854545454
2039,NPL,1430429.0854545454
2040,NPL,1430429.0854545454
2041,NPL,1430429.0854545454
2042,NPL,1430429.0854545454
2043,NPL,1430429.0854545454
2044,NPL,1430429.0854545454
2045,NPL,1430429.0854545454
2046,NPL,1430429.0854545454
2047,NPL,1430429.0854545454
2048,NPL,1430429.0854545454
2049,NPL,1430429.0854545454
2050,NPL,1430429.0854545454
2012,NZL,20810.3
2013,NZL,60760.78333
2014,NZL,72465.0
2015,NZL,64167.0
2016,NZL,104978.0
2017,NZL,-0.011
2018,NZL,93839.94
2019,NZL,124469.0
2020,NZL,118068.0
2021,NZL,162679.0
2022,NZL,82321.94642555556
2023,NZL,82321.94642555556
2024,NZL,82321.94642555556
2025,NZL,82321.94642555556
2026,NZL,82321.94642555556
2027,NZL,82321.94642555556
2028,NZL,82321.94642555556
2029,NZL,82321.94642555556
2030,NZL,82321.94642555556
2031,NZL,82321.94642555556
2032,NZL,82321.94642555556
2033,NZL,82321.94642555556
2034,NZL,82321.94642555556
2035,NZL,82321.94642555556
2036,NZL,82321.94642555556
2037,NZL,82321.94642555556
2038,NZL,82321.94642555556
2039,NZL,82321.94642555556
2040,NZL,82321.94642555556
2041,NZL,82321.94642555556
2042,NZL,82321.94642555556
2043,NZL,82321.94642555556
2044,NZL,82321.94642555556
2045,NZL,82321.94642555556
2046,NZL,82321.94642555556
2047,NZL,82321.94642555556
2048,NZL,82321.94642555556
2049,NZL,82321.94642555556
2050,NZL,82321.94642555556
2010,OMN,125273.0
2011,OMN,132572.85
2012,OMN,485680.19
2013,OMN,1181034.5
2014,OMN,826181.639
2015,OMN,977655.355
2016,OMN,858048.0
2017,OMN,538773.35
2018,OMN,715518.0
2019,OMN,0.0
2020,OMN,0.0
2021,OMN,1778520.0
2022,OMN,611817.8985454545
2023,OMN,611817.8985454545
2024,OMN,611817.8985454545
2025,OMN,611817.8985454545
2026,OMN,611817.8985454545
2027,OMN,611817.8985454545
2028,OMN,611817.8985454545
2029,OMN,611817.8985454545
2030,OMN,611817.8985454545
2031,OMN,611817.8985454545
2032,OMN,611817.8985454545
2033,OMN,611817.8985454545
2034,OMN,611817.8985454545
2035,OMN,611817.8985454545
2036,OMN,611817.8985454545
2037,OMN,611817.8985454545
2038,OMN,611817.8985454545
2039,OMN,611817.8985454545
2040,OMN,611817.8985454545
2041,OMN,611817.8985454545
2042,OMN,611817.8985454545
2043,OMN,611817.8985454545
2044,OMN,611817.8985454545
2045,OMN,611817.8985454545
2046,OMN,611817.8985454545
2047,OMN,611817.8985454545
2048,OMN,611817.8985454545
2049,OMN,611817.8985454545
2050,OMN,611817.8985454545
2010,PAK,-316706.0
2011,PAK,-213198.0
2012,PAK,-57570.0
2013,PAK,-3278.0
2014,PAK,-7349.0
2015,PAK,9826.0
2016,PAK,15594.0
2017,PAK,39662.0
2018,PAK,-1598482.0
2019,PAK,-2447957.0
2020,PAK,-3936495.3
2021,PAK,-3625035.0
2022,PAK,-926597.4227272727
2023,PAK,-926597.4227272727
2024,PAK,-926597.4227272727
2025,PAK,-926597.4227272727
2026,PAK,-926597.4227272727
2027,PAK,-926597.4227272727
2028,PAK,-926597.4227272727
2029,PAK,-926597.4227272727
2030,PAK,-926597.4227272727
2031,PAK,-926597.4227272727
2032,PAK,-926597.4227272727
2033,PAK,-926597.4227272727
2034,PAK,-926597.4227272727
2035,PAK,-926597.4227272727
2036,PAK,-926597.4227272727
2037,PAK,-926597.4227272727
2038,PAK,-926597.4227272727
2039,PAK,-926597.4227272727
2040,PAK,-926597.4227272727
2041,PAK,-926597.4227272727
2042,PAK,-926597.4227272727
2043,PAK,-926597.4227272727
2044,PAK,-926597.4227272727
2045,PAK,-926597.4227272727
2046,PAK,-926597.4227272727
2047,PAK,-926597.4227272727
2048,PAK,-926597.4227272727
2049,PAK,-926597.4227272727
2050,PAK,-926597.4227272727
2010,PAN,81247.5
2011,PAN,65294.700000000004
2012,PAN,459493.0
2013,PAN,326320.0
2014,PAN,321247.0
2015,PAN,138458.0
2016,PAN,21062.600000000002
2017,PAN,47601.5
2018,PAN,75337.40000000001
2019,PAN,32559.0
2020,PAN,0.0
2021,PAN,-35693.399999999994
2022,PAN,120093.40909090909
2023,PAN,120093.40909090909
2024,PAN,120093.40909090909
2025,PAN,120093.40909090909
2026,PAN,120093.40909090909
2027,PAN,120093.40909090909
2028,PAN,120093.40909090909
2029,PAN,120093.40909090909
2030,PAN,120093.40909090909
2031,PAN,120093.40909090909
2032,PAN,120093.40909090909
2033,PAN,120093.40909090909
2034,PAN,120093.40909090909
2035,PAN,120093.40909090909
2036,PAN,120093.40909090909
2037,PAN,120093.40909090909
2038,PAN,120093.40909090909
2039,PAN,120093.40909090909
2040,PAN,120093.40909090909
2041,PAN,120093.40909090909
2042,PAN,120093.40909090909
2043,PAN,120093.40909090909
2044,PAN,120093.40909090909
2045,PAN,120093.40909090909
2046,PAN,120093.40909090909
2047,PAN,120093.40909090909
2048,PAN,120093.40909090909
2049,PAN,120093.40909090909
2050,PAN,120093.40909090909
2010,PER,668724.26667
2011,PER,457732.8
2012,PER,801051.8
2013,PER,1605321.63
2014,PER,-423858.0
2015,PER,-353245.0
2016,PER,565311.0
2017,PER,-23871.0
2018,PER,-185747.0
2019,PER,-52340.0
2020,PER,-272360.0
2021,PER,-706891.0
2022,PER,148237.65287909092
2023,PER,148237.65287909092
2024,PER,148237.65287909092
2025,PER,148237.65287909092
2026,PER,148237.65287909092
2027,PER,148237.65287909092
2028,PER,148237.65287909092
2029,PER,148237.65287909092
2030,PER,148237.65287909092
2031,PER,148237.65287909092
2032,PER,148237.65287909092
2033,PER,148237.65287909092
2034,PER,148237.65287909092
2035,PER,148237.65287909092
2036,PER,148237.65287909092
2037,PER,148237.65287909092
2038,PER,148237.65287909092
2039,PER,148237.65287909092
2040,PER,148237.65287909092
2041,PER,148237.65287909092
2042,PER,148237.65287909092
2043,PER,148237.65287909092
2044,PER,148237.65287909092
2045,PER,148237.65287909092
2046,PER,148237.65287909092
2047,PER,148237.65287909092
2048,PER,148237.65287909092
2049,PER,148237.65287909092
2050,PER,148237.65287909092
2010,PHL,-129508.0
2011,PHL,-354748.9
2012,PHL,762216.205
2013,PHL,1639980.0
2014,PHL,1320012.93
2015,PHL,2322784.244
2016,PHL,2942430.0
2017,PHL,4182890.47
2018,PHL,4975049.65
2019,PHL,4178885.367
2020,PHL,3594858.08
2021,PHL,-4895.99
2022,PHL,2101800.3346363637
2023,PHL,2101800.3346363637
2024,PHL,2101800.3346363637
2025,PHL,2101800.3346363637
2026,PHL,2101800.3346363637
2027,PHL,2101800.3346363637
2028,PHL,2101800.3346363637
2029,PHL,2101800.3346363637
2030,PHL,2101800.3346363637
2031,PHL,2101800.3346363637
2032,PHL,2101800.3346363637
2033,PHL,2101800.3346363637
2034,PHL,2101800.3346363637
2035,PHL,2101800.3346363637
2036,PHL,2101800.3346363637
2037,PHL,2101800.3346363637
2038,PHL,2101800.3346363637
2039,PHL,2101800.3346363637
2040,PHL,2101800.3346363637
2041,PHL,2101800.3346363637
2042,PHL,2101800.3346363637
2043,PHL,2101800.3346363637
2044,PHL,2101800.3346363637
2045,PHL,2101800.3346363637
2046,PHL,2101800.3346363637
2047,PHL,2101800.3346363637
2048,PHL,2101800.3346363637
2049,PHL,2101800.3346363637
2050,PHL,2101800.3346363637
2010,PLW,2989.76
2011,PLW,1338.43
2012,PLW,3300.4500000000003
2013,PLW,2405.17
2014,PLW,3384.86
2015,PLW,3574.6800000000003
2016,PLW,4875.37
2017,PLW,2839.13
2018,PLW,429.00600000000003
2019,PLW,2810.5835
2020,PLW,2810.5835
2021,PLW,2810.5835
2022,PLW,2810.5835
2023,PLW,2810.5835
2024,PLW,2810.5835
2025,PLW,2810.5835
2026,PLW,2810.5835
2027,PLW,2810.5835
2028,PLW,2810.5835
2029,PLW,2810.5835
2030,PLW,2810.5835
2031,PLW,2810.5835
2032,PLW,2810.5835
2033,PLW,2810.5835
2034,PLW,2810.5835
2035,PLW,2810.5835
2036,PLW,2810.5835
2037,PLW,2810.5835
2038,PLW,2810.5835
2039,PLW,2810.5835
2040,PLW,2810.5835
2041,PLW,2810.5835
2042,PLW,2810.5835
2043,PLW,2810.5835
2044,PLW,2810.5835
2045,PLW,2810.5835
2046,PLW,2810.5835
2047,PLW,2810.5835
2048,PLW,2810.5835
2049,PLW,2810.5835
2050,PLW,2810.5835
2011,PNG,671742.0
2012,PNG,133354.0
2013,PNG,402548.0
2014,PNG,402548.0
2015,PNG,402548.0
2016,PNG,402548.0
2017,PNG,402548.0
2018,PNG,402548.0
2019,PNG,402548.0
2020,PNG,402548.0
2021,PNG,402548.0
2022,PNG,402548.0
2023,PNG,402548.0
2024,PNG,402548.0
2025,PNG,402548.0
2026,PNG,402548.0
2027,PNG,402548.0
2028,PNG,402548.0
2029,PNG,402548.0
2030,PNG,402548.0
2031,PNG,402548.0
2032,PNG,402548.0
2033,PNG,402548.0
2034,PNG,402548.0
2035,PNG,402548.0
2036,PNG,402548.0
2037,PNG,402548.0
2038,PNG,402548.0
2039,PNG,402548.0
2040,PNG,402548.0
2041,PNG,402548.0
2042,PNG,402548.0
2043,PNG,402548.0
2044,PNG,402548.0
2045,PNG,402548.0
2046,PNG,402548.0
2047,PNG,402548.0
2048,PNG,402548.0
2049,PNG,402548.0
2050,PNG,402548.0
2010,POL,17622.199999999997
2011,POL,-24437.8
2012,POL,-91837.97
2013,POL,-136117.5
2014,POL,-213302.1
2015,POL,-91971.5
2016,POL,-144952.7
2017,POL,-45823.799999999996
2018,POL,114006.37
2019,POL,144636.7
2020,POL,3773.899999999994
2021,POL,-33165.0
2022,POL,-42476.04545454546
2023,POL,-42476.04545454546
2024,POL,-42476.04545454546
2025,POL,-42476.04545454546
2026,POL,-42476.04545454546
2027,POL,-42476.04545454546
2028,POL,-42476.04545454546
2029,POL,-42476.04545454546
2030,POL,-42476.04545454546
2031,POL,-42476.04545454546
2032,POL,-42476.04545454546
2033,POL,-42476.04545454546
2034,POL,-42476.04545454546
2035,POL,-42476.04545454546
2036,POL,-42476.04545454546
2037,POL,-42476.04545454546
2038,POL,-42476.04545454546
2039,POL,-42476.04545454546
2040,POL,-42476.04545454546
2041,POL,-42476.04545454546
2042,POL,-42476.04545454546
2043,POL,-42476.04545454546
2044,POL,-42476.04545454546
2045,POL,-42476.04545454546
2046,POL,-42476.04545454546
2047,POL,-42476.04545454546
2048,POL,-42476.04545454546
2049,POL,-42476.04545454546
2050,POL,-42476.04545454546
2010,PRT,-1838523.6
2011,PRT,-918824.95
2012,PRT,-988761.51
2013,PRT,-1400965.56
2014,PRT,-1860196.364
2015,PRT,-1486491.579
2016,PRT,-1022298.16
2017,PRT,-2062352.69
2018,PRT,-1491195.97
2019,PRT,-961082.0
2020,PRT,-1122958.06
2021,PRT,-291494.05
2022,PRT,-1297111.011181818
2023,PRT,-1297111.011181818
2024,PRT,-1297111.011181818
2025,PRT,-1297111.011181818
2026,PRT,-1297111.011181818
2027,PRT,-1297111.011181818
2028,PRT,-1297111.011181818
2029,PRT,-1297111.011181818
2030,PRT,-1297111.011181818
2031,PRT,-1297111.011181818
2032,PRT,-1297111.011181818
2033,PRT,-1297111.011181818
2034,PRT,-1297111.011181818
2035,PRT,-1297111.011181818
2036,PRT,-1297111.011181818
2037,PRT,-1297111.011181818
2038,PRT,-1297111.011181818
2039,PRT,-1297111.011181818
2040,PRT,-1297111.011181818
2041,PRT,-1297111.011181818
2042,PRT,-1297111.011181818
2043,PRT,-1297111.011181818
2044,PRT,-1297111.011181818
2045,PRT,-1297111.011181818
2046,PRT,-1297111.011181818
2047,PRT,-1297111.011181818
2048,PRT,-1297111.011181818
2049,PRT,-1297111.011181818
2050,PRT,-1297111.011181818
2010,PRY,40000.0
2011,PRY,3146.78
2012,PRY,39279.8
2013,PRY,40348.9
2014,PRY,174462.0
2015,PRY,105162.0
2016,PRY,82953.40000000001
2017,PRY,127585.0
2018,PRY,128038.0
2019,PRY,42062.6
2020,PRY,22116.7
2021,PRY,11499.6
2022,PRY,66168.21727272727
2023,PRY,66168.21727272727
2024,PRY,66168.21727272727
2025,PRY,66168.21727272727
2026,PRY,66168.21727272727
2027,PRY,66168.21727272727
2028,PRY,66168.21727272727
2029,PRY,66168.21727272727
2030,PRY,66168.21727272727
2031,PRY,66168.21727272727
2032,PRY,66168.21727272727
2033,PRY,66168.21727272727
2034,PRY,66168.21727272727
2035,PRY,66168.21727272727
2036,PRY,66168.21727272727
2037,PRY,66168.21727272727
2038,PRY,66168.21727272727
2039,PRY,66168.21727272727
2040,PRY,66168.21727272727
2041,PRY,66168.21727272727
2042,PRY,66168.21727272727
2043,PRY,66168.21727272727
2044,PRY,66168.21727272727
2045,PRY,66168.21727272727
2046,PRY,66168.21727272727
2047,PRY,66168.21727272727
2048,PRY,66168.21727272727
2049,PRY,66168.21727272727
2050,PRY,66168.21727272727
2010,PSE,0.0
2011,PSE,108.515
2012,PSE,83.018
2013,PSE,3122.73387
2014,PSE,6284.97
2015,PSE,48836.700000000004
2016,PSE,0.999
2017,PSE,41.691199999999995
2018,PSE,-76.62400000000002
2019,PSE,105.227
2020,PSE,89.8575
2021,PSE,133.023
2022,PSE,3122.73387
2023,PSE,3122.73387
2024,PSE,3122.73387
2025,PSE,3122.73387
2026,PSE,3122.73387
2027,PSE,3122.73387
2028,PSE,3122.73387
2029,PSE,3122.73387
2030,PSE,3122.73387
2031,PSE,3122.73387
2032,PSE,3122.73387
2033,PSE,3122.73387
2034,PSE,3122.73387
2035,PSE,3122.73387
2036,PSE,3122.73387
2037,PSE,3122.73387
2038,PSE,3122.73387
2039,PSE,3122.73387
2040,PSE,3122.73387
2041,PSE,3122.73387
2042,PSE,3122.73387
2043,PSE,3122.73387
2044,PSE,3122.73387
2045,PSE,3122.73387
2046,PSE,3122.73387
2047,PSE,3122.73387
