iso_code3,year,frac_ippu_cement_clinker
PAN,2049,0.72
PAN,2050,0.72
PER,2010,0.77
PER,2011,0.77
PER,2012,0.77
PER,2013,0.77
PER,2014,0.77
PER,2015,0.77
PER,2016,0.77
PER,2017,0.77
PER,2018,0.77
PER,2019,0.77
PER,2020,0.77
PER,2021,0.77
PER,2022,0.77
PER,2023,0.77
PER,2024,0.77
PER,2025,0.77
PER,2026,0.77
PER,2027,0.77
PER,2028,0.77
PER,2029,0.77
PER,2030,0.77
PER,2031,0.77
PER,2032,0.77
PER,2033,0.77
PER,2034,0.77
PER,2035,0.77
PER,2036,0.77
PER,2037,0.77
PER,2038,0.77
PER,2039,0.77
PER,2040,0.77
PER,2041,0.77
PER,2042,0.77
PER,2043,0.77
PER,2044,0.77
PER,2045,0.77
PER,2046,0.77
PER,2047,0.77
PER,2048,0.77
PER,2049,0.77
PER,2050,0.77
PHL,2010,0.72
PHL,2011,0.72
PHL,2012,0.72
PHL,2013,0.72
PHL,2014,0.72
PHL,2015,0.72
PHL,2016,0.72
PHL,2017,0.72
PHL,2018,0.72
PHL,2019,0.72
PHL,2020,0.72
PHL,2021,0.72
PHL,2022,0.72
PHL,2023,0.72
PHL,2024,0.72
PHL,2025,0.72
PHL,2026,0.72
PHL,2027,0.72
PHL,2028,0.72
PHL,2029,0.72
PHL,2030,0.72
PHL,2031,0.72
PHL,2032,0.72
PHL,2033,0.72
PHL,2034,0.72
PHL,2035,0.72
PHL,2036,0.72
PHL,2037,0.72
PHL,2038,0.72
PHL,2039,0.72
PHL,2040,0.72
PHL,2041,0.72
PHL,2042,0.72
PHL,2043,0.72
PHL,2044,0.72
PHL,2045,0.72
PHL,2046,0.72
PHL,2047,0.72
PHL,2048,0.72
PHL,2049,0.72
PHL,2050,0.72
POL,2010,0.72
POL,2011,0.72
POL,2012,0.72
POL,2013,0.72
POL,2014,0.72
POL,2015,0.72
POL,2016,0.72
POL,2017,0.72
POL,2018,0.72
POL,2019,0.72
POL,2020,0.72
POL,2021,0.72
POL,2022,0.72
POL,2023,0.72
POL,2024,0.72
POL,2025,0.72
POL,2026,0.72
POL,2027,0.72
POL,2028,0.72
POL,2029,0.72
POL,2030,0.72
POL,2031,0.72
POL,2032,0.72
POL,2033,0.72
POL,2034,0.72
POL,2035,0.72
POL,2036,0.72
POL,2037,0.72
POL,2038,0.72
POL,2039,0.72
POL,2040,0.72
POL,2041,0.72
POL,2042,0.72
POL,2043,0.72
POL,2044,0.72
POL,2045,0.72
POL,2046,0.72
POL,2047,0.72
POL,2048,0.72
POL,2049,0.72
POL,2050,0.72
PRT,2010,0.72
PRT,2011,0.72
PRT,2012,0.72
PRT,2013,0.72
PRT,2014,0.72
PRT,2015,0.72
PRT,2016,0.72
PRT,2017,0.72
PRT,2018,0.72
PRT,2019,0.72
PRT,2020,0.72
PRT,2021,0.72
PRT,2022,0.72
PRT,2023,0.72
PRT,2024,0.72
PRT,2025,0.72
PRT,2026,0.72
PRT,2027,0.72
PRT,2028,0.72
PRT,2029,0.72
PRT,2030,0.72
PRT,2031,0.72
PRT,2032,0.72
PRT,2033,0.72
PRT,2034,0.72
PRT,2035,0.72
PRT,2036,0.72
PRT,2037,0.72
PRT,2038,0.72
PRT,2039,0.72
PRT,2040,0.72
PRT,2041,0.72
PRT,2042,0.72
PRT,2043,0.72
PRT,2044,0.72
PRT,2045,0.72
PRT,2046,0.72
PRT,2047,0.72
PRT,2048,0.72
PRT,2049,0.72
PRT,2050,0.72
PRY,2010,0.72
PRY,2011,0.72
PRY,2012,0.72
PRY,2013,0.72
PRY,2014,0.72
PRY,2015,0.72
PRY,2016,0.72
PRY,2017,0.72
PRY,2018,0.72
PRY,2019,0.72
PRY,2020,0.72
PRY,2021,0.72
PRY,2022,0.72
PRY,2023,0.72
PRY,2024,0.72
PRY,2025,0.72
PRY,2026,0.72
PRY,2027,0.72
PRY,2028,0.72
PRY,2029,0.72
PRY,2030,0.72
PRY,2031,0.72
PRY,2032,0.72
PRY,2033,0.72
PRY,2034,0.72
PRY,2035,0.72
PRY,2036,0.72
PRY,2037,0.72
PRY,2038,0.72
PRY,2039,0.72
PRY,2040,0.72
PRY,2041,0.72
PRY,2042,0.72
PRY,2043,0.72
PRY,2044,0.72
PRY,2045,0.72
PRY,2046,0.72
PRY,2047,0.72
PRY,2048,0.72
PRY,2049,0.72
PRY,2050,0.72
PSE,2010,0.72
PSE,2011,0.72
PSE,2012,0.72
PSE,2013,0.72
PSE,2014,0.72
PSE,2015,0.72
PSE,2016,0.72
PSE,2017,0.72
PSE,2018,0.72
PSE,2019,0.72
PSE,2020,0.72
PSE,2021,0.72
PSE,2022,0.72
PSE,2023,0.72
PSE,2024,0.72
PSE,2025,0.72
PSE,2026,0.72
PSE,2027,0.72
PSE,2028,0.72
PSE,2029,0.72
PSE,2030,0.72
PSE,2031,0.72
PSE,2032,0.72
PSE,2033,0.72
PSE,2034,0.72
PSE,2035,0.72
PSE,2036,0.72
PSE,2037,0.72
PSE,2038,0.72
PSE,2039,0.72
PSE,2040,0.72
PSE,2041,0.72
PSE,2042,0.72
PSE,2043,0.72
PSE,2044,0.72
PSE,2045,0.72
PSE,2046,0.72
PSE,2047,0.72
PSE,2048,0.72
PSE,2049,0.72
PSE,2050,0.72
PYF,2010,0.72
PYF,2011,0.72
PYF,2012,0.72
PYF,2013,0.72
PYF,2014,0.72
PYF,2015,0.72
PYF,2016,0.72
PYF,2017,0.72
PYF,2018,0.72
PYF,2019,0.72
PYF,2020,0.72
PYF,2021,0.72
PYF,2022,0.72
PYF,2023,0.72
PYF,2024,0.72
PYF,2025,0.72
PYF,2026,0.72
PYF,2027,0.72
PYF,2028,0.72
PYF,2029,0.72
PYF,2030,0.72
PYF,2031,0.72
PYF,2032,0.72
PYF,2033,0.72
PYF,2034,0.72
PYF,2035,0.72
PYF,2036,0.72
PYF,2037,0.72
PYF,2038,0.72
PYF,2039,0.72
PYF,2040,0.72
PYF,2041,0.72
PYF,2042,0.72
PYF,2043,0.72
PYF,2044,0.72
PYF,2045,0.72
PYF,2046,0.72
PYF,2047,0.72
PYF,2048,0.72
PYF,2049,0.72
PYF,2050,0.72
QAT,2010,0.72
QAT,2011,0.72
QAT,2012,0.72
QAT,2013,0.72
QAT,2014,0.72
QAT,2015,0.72
QAT,2016,0.72
QAT,2017,0.72
QAT,2018,0.72
QAT,2019,0.72
QAT,2020,0.72
QAT,2021,0.72
QAT,2022,0.72
QAT,2023,0.72
QAT,2024,0.72
QAT,2025,0.72
QAT,2026,0.72
QAT,2027,0.72
QAT,2028,0.72
QAT,2029,0.72
QAT,2030,0.72
QAT,2031,0.72
QAT,2032,0.72
QAT,2033,0.72
QAT,2034,0.72
QAT,2035,0.72
QAT,2036,0.72
QAT,2037,0.72
QAT,2038,0.72
QAT,2039,0.72
QAT,2040,0.72
QAT,2041,0.72
QAT,2042,0.72
QAT,2043,0.72
QAT,2044,0.72
QAT,2045,0.72
QAT,2046,0.72
QAT,2047,0.72
QAT,2048,0.72
QAT,2049,0.72
QAT,2050,0.72
ROU,2010,0.72
ROU,2011,0.72
ROU,2012,0.72
ROU,2013,0.72
ROU,2014,0.72
ROU,2015,0.72
ROU,2016,0.72
ROU,2017,0.72
ROU,2018,0.72
ROU,2019,0.72
ROU,2020,0.72
ROU,2021,0.72
ROU,2022,0.72
ROU,2023,0.72
ROU,2024,0.72
ROU,2025,0.72
ROU,2026,0.72
ROU,2027,0.72
ROU,2028,0.72
ROU,2029,0.72
ROU,2030,0.72
ROU,2031,0.72
ROU,2032,0.72
ROU,2033,0.72
ROU,2034,0.72
ROU,2035,0.72
ROU,2036,0.72
ROU,2037,0.72
ROU,2038,0.72
ROU,2039,0.72
ROU,2040,0.72
ROU,2041,0.72
ROU,2042,0.72
ROU,2043,0.72
ROU,2044,0.72
ROU,2045,0.72
ROU,2046,0.72
ROU,2047,0.72
ROU,2048,0.72
ROU,2049,0.72
ROU,2050,0.72
RUS,2010,0.72
RUS,2011,0.72
RUS,2012,0.72
RUS,2013,0.72
RUS,2014,0.72
RUS,2015,0.72
RUS,2016,0.72
RUS,2017,0.72
RUS,2018,0.72
RUS,2019,0.72
RUS,2020,0.72
RUS,2021,0.72
RUS,2022,0.72
RUS,2023,0.72
RUS,2024,0.72
RUS,2025,0.72
RUS,2026,0.72
RUS,2027,0.72
RUS,2028,0.72
RUS,2029,0.72
RUS,2030,0.72
RUS,2031,0.72
RUS,2032,0.72
RUS,2033,0.72
RUS,2034,0.72
RUS,2035,0.72
RUS,2036,0.72
RUS,2037,0.72
RUS,2038,0.72
RUS,2039,0.72
RUS,2040,0.72
RUS,2041,0.72
RUS,2042,0.72
RUS,2043,0.72
RUS,2044,0.72
RUS,2045,0.72
RUS,2046,0.72
RUS,2047,0.72
RUS,2048,0.72
RUS,2049,0.72
RUS,2050,0.72
RWA,2010,0.72
RWA,2011,0.72
RWA,2012,0.72
RWA,2013,0.72
RWA,2014,0.72
RWA,2015,0.72
RWA,2016,0.72
RWA,2017,0.72
RWA,2018,0.72
RWA,2019,0.72
RWA,2020,0.72
RWA,2021,0.72
RWA,2022,0.72
RWA,2023,0.72
RWA,2024,0.72
RWA,2025,0.72
RWA,2026,0.72
RWA,2027,0.72
RWA,2028,0.72
RWA,2029,0.72
RWA,2030,0.72
RWA,2031,0.72
RWA,2032,0.72
RWA,2033,0.72
RWA,2034,0.72
RWA,2035,0.72
RWA,2036,0.72
RWA,2037,0.72
RWA,2038,0.72
RWA,2039,0.72
RWA,2040,0.72
RWA,2041,0.72
RWA,2042,0.72
RWA,2043,0.72
RWA,2044,0.72
RWA,2045,0.72
RWA,2046,0.72
RWA,2047,0.72
RWA,2048,0.72
RWA,2049,0.72
RWA,2050,0.72
SAU,2010,0.72
SAU,2011,0.72
SAU,2012,0.72
SAU,2013,0.72
SAU,2014,0.72
SAU,2015,0.72
SAU,2016,0.72
SAU,2017,0.72
SAU,2018,0.72
SAU,2019,0.72
SAU,2020,0.72
SAU,2021,0.72
SAU,2022,0.72
SAU,2023,0.72
SAU,2024,0.72
SAU,2025,0.72
SAU,2026,0.72
SAU,2027,0.72
SAU,2028,0.72
SAU,2029,0.72
SAU,2030,0.72
SAU,2031,0.72
SAU,2032,0.72
SAU,2033,0.72
SAU,2034,0.72
SAU,2035,0.72
SAU,2036,0.72
SAU,2037,0.72
SAU,2038,0.72
SAU,2039,0.72
SAU,2040,0.72
SAU,2041,0.72
SAU,2042,0.72
SAU,2043,0.72
SAU,2044,0.72
SAU,2045,0.72
SAU,2046,0.72
SAU,2047,0.72
SAU,2048,0.72
SAU,2049,0.72
SAU,2050,0.72
SDN,2010,0.72
SDN,2011,0.72
SDN,2012,0.72
SDN,2013,0.72
SDN,2014,0.72
SDN,2015,0.72
SDN,2016,0.72
SDN,2017,0.72
SDN,2018,0.72
SDN,2019,0.72
SDN,2020,0.72
SDN,2021,0.72
SDN,2022,0.72
SDN,2023,0.72
SDN,2024,0.72
SDN,2025,0.72
SDN,2026,0.72
SDN,2027,0.72
SDN,2028,0.72
SDN,2029,0.72
SDN,2030,0.72
SDN,2031,0.72
SDN,2032,0.72
SDN,2033,0.72
SDN,2034,0.72
SDN,2035,0.72
SDN,2036,0.72
SDN,2037,0.72
SDN,2038,0.72
SDN,2039,0.72
SDN,2040,0.72
SDN,2041,0.72
SDN,2042,0.72
SDN,2043,0.72
SDN,2044,0.72
SDN,2045,0.72
SDN,2046,0.72
SDN,2047,0.72
SDN,2048,0.72
SDN,2049,0.72
SDN,2050,0.72
SEN,2010,0.72
SEN,2011,0.72
SEN,2012,0.72
SEN,2013,0.72
SEN,2014,0.72
SEN,2015,0.72
SEN,2016,0.72
SEN,2017,0.72
SEN,2018,0.72
SEN,2019,0.72
SEN,2020,0.72
SEN,2021,0.72
SEN,2022,0.72
SEN,2023,0.72
SEN,2024,0.72
SEN,2025,0.72
SEN,2026,0.72
SEN,2027,0.72
SEN,2028,0.72
SEN,2029,0.72
SEN,2030,0.72
SEN,2031,0.72
SEN,2032,0.72
SEN,2033,0.72
SEN,2034,0.72
SEN,2035,0.72
SEN,2036,0.72
SEN,2037,0.72
SEN,2038,0.72
SEN,2039,0.72
SEN,2040,0.72
SEN,2041,0.72
SEN,2042,0.72
SEN,2043,0.72
SEN,2044,0.72
SEN,2045,0.72
SEN,2046,0.72
SEN,2047,0.72
SEN,2048,0.72
SEN,2049,0.72
SEN,2050,0.72
SGP,2010,0.72
SGP,2011,0.72
SGP,2012,0.72
SGP,2013,0.72
SGP,2014,0.72
SGP,2015,0.72
SGP,2016,0.72
SGP,2017,0.72
SGP,2018,0.72
SGP,2019,0.72
SGP,2020,0.72
SGP,2021,0.72
SGP,2022,0.72
SGP,2023,0.72
SGP,2024,0.72
SGP,2025,0.72
SGP,2026,0.72
SGP,2027,0.72
SGP,2028,0.72
SGP,2029,0.72
SGP,2030,0.72
SGP,2031,0.72
SGP,2032,0.72
SGP,2033,0.72
SGP,2034,0.72
SGP,2035,0.72
SGP,2036,0.72
SGP,2037,0.72
SGP,2038,0.72
SGP,2039,0.72
SGP,2040,0.72
SGP,2041,0.72
SGP,2042,0.72
SGP,2043,0.72
SGP,2044,0.72
SGP,2045,0.72
SGP,2046,0.72
SGP,2047,0.72
SGP,2048,0.72
SGP,2049,0.72
SGP,2050,0.72
SLB,2010,0.72
SLB,2011,0.72
SLB,2012,0.72
SLB,2013,0.72
SLB,2014,0.72
SLB,2015,0.72
SLB,2016,0.72
SLB,2017,0.72
SLB,2018,0.72
SLB,2019,0.72
SLB,2020,0.72
SLB,2021,0.72
SLB,2022,0.72
SLB,2023,0.72
SLB,2024,0.72
SLB,2025,0.72
SLB,2026,0.72
SLB,2027,0.72
SLB,2028,0.72
SLB,2029,0.72
SLB,2030,0.72
SLB,2031,0.72
SLB,2032,0.72
SLB,2033,0.72
SLB,2034,0.72
SLB,2035,0.72
SLB,2036,0.72
SLB,2037,0.72
SLB,2038,0.72
SLB,2039,0.72
SLB,2040,0.72
SLB,2041,0.72
SLB,2042,0.72
SLB,2043,0.72
SLB,2044,0.72
SLB,2045,0.72
SLB,2046,0.72
SLB,2047,0.72
SLB,2048,0.72
SLB,2049,0.72
SLB,2050,0.72
SLE,2010,0.72
SLE,2011,0.72
SLE,2012,0.72
SLE,2013,0.72
SLE,2014,0.72
SLE,2015,0.72
SLE,2016,0.72
SLE,2017,0.72
SLE,2018,0.72
SLE,2019,0.72
SLE,2020,0.72
SLE,2021,0.72
SLE,2022,0.72
SLE,2023,0.72
SLE,2024,0.72
SLE,2025,0.72
SLE,2026,0.72
SLE,2027,0.72
SLE,2028,0.72
SLE,2029,0.72
SLE,2030,0.72
SLE,2031,0.72
SLE,2032,0.72
SLE,2033,0.72
SLE,2034,0.72
SLE,2035,0.72
SLE,2036,0.72
SLE,2037,0.72
SLE,2038,0.72
SLE,2039,0.72
SLE,2040,0.72
SLE,2041,0.72
SLE,2042,0.72
SLE,2043,0.72
SLE,2044,0.72
SLE,2045,0.72
SLE,2046,0.72
SLE,2047,0.72
SLE,2048,0.72
SLE,2049,0.72
SLE,2050,0.72
SLV,2010,0.72
SLV,2011,0.72
SLV,2012,0.72
SLV,2013,0.72
SLV,2014,0.72
SLV,2015,0.72
SLV,2016,0.72
SLV,2017,0.72
SLV,2018,0.72
SLV,2019,0.72
SLV,2020,0.72
SLV,2021,0.72
SLV,2022,0.72
SLV,2023,0.72
SLV,2024,0.72
SLV,2025,0.72
SLV,2026,0.72
SLV,2027,0.72
SLV,2028,0.72
SLV,2029,0.72
SLV,2030,0.72
SLV,2031,0.72
SLV,2032,0.72
SLV,2033,0.72
SLV,2034,0.72
SLV,2035,0.72
SLV,2036,0.72
SLV,2037,0.72
SLV,2038,0.72
SLV,2039,0.72
SLV,2040,0.72
SLV,2041,0.72
SLV,2042,0.72
SLV,2043,0.72
SLV,2044,0.72
SLV,2045,0.72
SLV,2046,0.72
SLV,2047,0.72
SLV,2048,0.72
SLV,2049,0.72
SLV,2050,0.72
SOM,2010,0.72
SOM,2011,0.72
SOM,2012,0.72
SOM,2013,0.72
SOM,2014,0.72
SOM,2015,0.72
SOM,2016,0.72
SOM,2017,0.72
SOM,2018,0.72
SOM,2019,0.72
SOM,2020,0.72
SOM,2021,0.72
SOM,2022,0.72
SOM,2023,0.72
SOM,2024,0.72
SOM,2025,0.72
SOM,2026,0.72
SOM,2027,0.72
SOM,2028,0.72
SOM,2029,0.72
SOM,2030,0.72
SOM,2031,0.72
SOM,2032,0.72
SOM,2033,0.72
SOM,2034,0.72
SOM,2035,0.72
SOM,2036,0.72
SOM,2037,0.72
SOM,2038,0.72
SOM,2039,0.72
SOM,2040,0.72
SOM,2041,0.72
SOM,2042,0.72
SOM,2043,0.72
SOM,2044,0.72
SOM,2045,0.72
SOM,2046,0.72
SOM,2047,0.72
SOM,2048,0.72
SOM,2049,0.72
SOM,2050,0.72
SRB,2010,0.72
SRB,2011,0.72
SRB,2012,0.72
SRB,2013,0.72
SRB,2014,0.72
SRB,2015,0.72
SRB,2016,0.72
SRB,2017,0.72
SRB,2018,0.72
SRB,2019,0.72
SRB,2020,0.72
SRB,2021,0.72
SRB,2022,0.72
SRB,2023,0.72
SRB,2024,0.72
SRB,2025,0.72
SRB,2026,0.72
SRB,2027,0.72
SRB,2028,0.72
SRB,2029,0.72
SRB,2030,0.72
SRB,2031,0.72
SRB,2032,0.72
SRB,2033,0.72
SRB,2034,0.72
SRB,2035,0.72
SRB,2036,0.72
SRB,2037,0.72
SRB,2038,0.72
SRB,2039,0.72
SRB,2040,0.72
SRB,2041,0.72
SRB,2042,0.72
SRB,2043,0.72
SRB,2044,0.72
SRB,2045,0.72
SRB,2046,0.72
SRB,2047,0.72
SRB,2048,0.72
SRB,2049,0.72
SRB,2050,0.72
SUR,2010,0.72
SUR,2011,0.72
SUR,2012,0.72
SUR,2013,0.72
SUR,2014,0.72
SUR,2015,0.72
SUR,2016,0.72
SUR,2017,0.72
SUR,2018,0.72
SUR,2019,0.72
SUR,2020,0.72
SUR,2021,0.72
SUR,2022,0.72
SUR,2023,0.72
SUR,2024,0.72
SUR,2025,0.72
SUR,2026,0.72
SUR,2027,0.72
SUR,2028,0.72
SUR,2029,0.72
SUR,2030,0.72
SUR,2031,0.72
SUR,2032,0.72
SUR,2033,0.72
SUR,2034,0.72
SUR,2035,0.72
SUR,2036,0.72
SUR,2037,0.72
SUR,2038,0.72
SUR,2039,0.72
SUR,2040,0.72
SUR,2041,0.72
SUR,2042,0.72
SUR,2043,0.72
SUR,2044,0.72
SUR,2045,0.72
SUR,2046,0.72
SUR,2047,0.72
SUR,2048,0.72
SUR,2049,0.72
SUR,2050,0.72
SVK,2010,0.72
SVK,2011,0.72
SVK,2012,0.72
SVK,2013,0.72
SVK,2014,0.72
SVK,2015,0.72
SVK,2016,0.72
SVK,2017,0.72
SVK,2018,0.72
SVK,2019,0.72
SVK,2020,0.72
SVK,2021,0.72
SVK,2022,0.72
SVK,2023,0.72
SVK,2024,0.72
SVK,2025,0.72
SVK,2026,0.72
SVK,2027,0.72
SVK,2028,0.72
SVK,2029,0.72
SVK,2030,0.72
SVK,2031,0.72
SVK,2032,0.72
SVK,2033,0.72
SVK,2034,0.72
SVK,2035,0.72
SVK,2036,0.72
SVK,2037,0.72
SVK,2038,0.72
SVK,2039,0.72
SVK,2040,0.72
SVK,2041,0.72
SVK,2042,0.72
SVK,2043,0.72
SVK,2044,0.72
SVK,2045,0.72
SVK,2046,0.72
SVK,2047,0.72
SVK,2048,0.72
SVK,2049,0.72
SVK,2050,0.72
SVN,2010,0.72
SVN,2011,0.72
SVN,2012,0.72
SVN,2013,0.72
SVN,2014,0.72
SVN,2015,0.72
SVN,2016,0.72
SVN,2017,0.72
SVN,2018,0.72
SVN,2019,0.72
SVN,2020,0.72
SVN,2021,0.72
SVN,2022,0.72
SVN,2023,0.72
SVN,2024,0.72
SVN,2025,0.72
SVN,2026,0.72
SVN,2027,0.72
SVN,2028,0.72
SVN,2029,0.72
SVN,2030,0.72
SVN,2031,0.72
SVN,2032,0.72
SVN,2033,0.72
SVN,2034,0.72
SVN,2035,0.72
SVN,2036,0.72
SVN,2037,0.72
SVN,2038,0.72
SVN,2039,0.72
SVN,2040,0.72
SVN,2041,0.72
SVN,2042,0.72
SVN,2043,0.72
SVN,2044,0.72
SVN,2045,0.72
SVN,2046,0.72
SVN,2047,0.72
SVN,2048,0.72
SVN,2049,0.72
SVN,2050,0.72
SWE,2010,0.72
SWE,2011,0.72
SWE,2012,0.72
SWE,2013,0.72
SWE,2014,0.72
SWE,2015,0.72
SWE,2016,0.72
SWE,2017,0.72
SWE,2018,0.72
SWE,2019,0.72
SWE,2020,0.72
SWE,2021,0.72
SWE,2022,0.72
SWE,2023,0.72
SWE,2024,0.72
SWE,2025,0.72
SWE,2026,0.72
SWE,2027,0.72
SWE,2028,0.72
SWE,2029,0.72
SWE,2030,0.72
SWE,2031,0.72
SWE,2032,0.72
SWE,2033,0.72
SWE,2034,0.72
SWE,2035,0.72
SWE,2036,0.72
SWE,2037,0.72
SWE,2038,0.72
SWE,2039,0.72
SWE,2040,0.72
SWE,2041,0.72
SWE,2042,0.72
SWE,2043,0.72
SWE,2044,0.72
SWE,2045,0.72
SWE,2046,0.72
SWE,2047,0.72
SWE,2048,0.72
SWE,2049,0.72
SWE,2050,0.72
SWZ,2010,0.72
SWZ,2011,0.72
SWZ,2012,0.72
SWZ,2013,0.72
SWZ,2014,0.72
SWZ,2015,0.72
SWZ,2016,0.72
SWZ,2017,0.72
SWZ,2018,0.72
SWZ,2019,0.72
SWZ,2020,0.72
SWZ,2021,0.72
SWZ,2022,0.72
SWZ,2023,0.72
SWZ,2024,0.72
SWZ,2025,0.72
SWZ,2026,0.72
SWZ,2027,0.72
SWZ,2028,0.72
SWZ,2029,0.72
SWZ,2030,0.72
SWZ,2031,0.72
SWZ,2032,0.72
SWZ,2033,0.72
SWZ,2034,0.72
SWZ,2035,0.72
SWZ,2036,0.72
SWZ,2037,0.72
SWZ,2038,0.72
SWZ,2039,0.72
SWZ,2040,0.72
SWZ,2041,0.72
SWZ,2042,0.72
SWZ,2043,0.72
SWZ,2044,0.72
SWZ,2045,0.72
SWZ,2046,0.72
SWZ,2047,0.72
SWZ,2048,0.72
SWZ,2049,0.72
SWZ,2050,0.72
SYR,2010,0.72
SYR,2011,0.72
SYR,2012,0.72
SYR,2013,0.72
SYR,2014,0.72
SYR,2015,0.72
SYR,2016,0.72
SYR,2017,0.72
SYR,2018,0.72
SYR,2019,0.72
SYR,2020,0.72
SYR,2021,0.72
SYR,2022,0.72
SYR,2023,0.72
SYR,2024,0.72
SYR,2025,0.72
SYR,2026,0.72
SYR,2027,0.72
SYR,2028,0.72
SYR,2029,0.72
SYR,2030,0.72
SYR,2031,0.72
SYR,2032,0.72
SYR,2033,0.72
SYR,2034,0.72
SYR,2035,0.72
SYR,2036,0.72
SYR,2037,0.72
SYR,2038,0.72
SYR,2039,0.72
SYR,2040,0.72
SYR,2041,0.72
SYR,2042,0.72
SYR,2043,0.72
SYR,2044,0.72
SYR,2045,0.72
SYR,2046,0.72
SYR,2047,0.72
SYR,2048,0.72
SYR,2049,0.72
SYR,2050,0.72
TCD,2010,0.72
TCD,2011,0.72
TCD,2012,0.72
TCD,2013,0.72
TCD,2014,0.72
TCD,2015,0.72
TCD,2016,0.72
TCD,2017,0.72
TCD,2018,0.72
TCD,2019,0.72
TCD,2020,0.72
TCD,2021,0.72
TCD,2022,0.72
TCD,2023,0.72
TCD,2024,0.72
TCD,2025,0.72
TCD,2026,0.72
TCD,2027,0.72
TCD,2028,0.72
TCD,2029,0.72
TCD,2030,0.72
TCD,2031,0.72
TCD,2032,0.72
TCD,2033,0.72
TCD,2034,0.72
TCD,2035,0.72
TCD,2036,0.72
TCD,2037,0.72
TCD,2038,0.72
TCD,2039,0.72
TCD,2040,0.72
TCD,2041,0.72
TCD,2042,0.72
TCD,2043,0.72
TCD,2044,0.72
TCD,2045,0.72
TCD,2046,0.72
TCD,2047,0.72
TCD,2048,0.72
TCD,2049,0.72
TCD,2050,0.72
TGO,2010,0.72
TGO,2011,0.72
TGO,2012,0.72
TGO,2013,0.72
TGO,2014,0.72
TGO,2015,0.72
TGO,2016,0.72
TGO,2017,0.72
TGO,2018,0.72
TGO,2019,0.72
TGO,2020,0.72
TGO,2021,0.72
TGO,2022,0.72
TGO,2023,0.72
TGO,2024,0.72
TGO,2025,0.72
TGO,2026,0.72
TGO,2027,0.72
TGO,2028,0.72
TGO,2029,0.72
TGO,2030,0.72
TGO,2031,0.72
TGO,2032,0.72
TGO,2033,0.72
TGO,2034,0.72
TGO,2035,0.72
TGO,2036,0.72
TGO,2037,0.72
TGO,2038,0.72
TGO,2039,0.72
TGO,2040,0.72
TGO,2041,0.72
TGO,2042,0.72
TGO,2043,0.72
TGO,2044,0.72
TGO,2045,0.72
TGO,2046,0.72
TGO,2047,0.72
TGO,2048,0.72
TGO,2049,0.72
TGO,2050,0.72
THA,2010,0.72
THA,2011,0.72
THA,2012,0.72
THA,2013,0.72
THA,2014,0.72
THA,2015,0.72
THA,2016,0.72
THA,2017,0.72
THA,2018,0.72
THA,2019,0.72
THA,2020,0.72
THA,2021,0.72
THA,2022,0.72
THA,2023,0.72
THA,2024,0.72
THA,2025,0.72
THA,2026,0.72
THA,2027,0.72
THA,2028,0.72
THA,2029,0.72
THA,2030,0.72
THA,2031,0.72
THA,2032,0.72
THA,2033,0.72
THA,2034,0.72
THA,2035,0.72
THA,2036,0.72
THA,2037,0.72
THA,2038,0.72
THA,2039,0.72
THA,2040,0.72
THA,2041,0.72
THA,2042,0.72
THA,2043,0.72
THA,2044,0.72
THA,2045,0.72
THA,2046,0.72
THA,2047,0.72
THA,2048,0.72
THA,2049,0.72
THA,2050,0.72
TJK,2010,0.72
TJK,2011,0.72
TJK,2012,0.72
TJK,2013,0.72
TJK,2014,0.72
TJK,2015,0.72
TJK,2016,0.72
TJK,2017,0.72
TJK,2018,0.72
TJK,2019,0.72
TJK,2020,0.72
TJK,2021,0.72
TJK,2022,0.72
TJK,2023,0.72
TJK,2024,0.72
TJK,2025,0.72
TJK,2026,0.72
TJK,2027,0.72
TJK,2028,0.72
TJK,2029,0.72
TJK,2030,0.72
TJK,2031,0.72
TJK,2032,0.72
TJK,2033,0.72
TJK,2034,0.72
TJK,2035,0.72
TJK,2036,0.72
TJK,2037,0.72
TJK,2038,0.72
TJK,2039,0.72
TJK,2040,0.72
TJK,2041,0.72
TJK,2042,0.72
TJK,2043,0.72
TJK,2044,0.72
TJK,2045,0.72
TJK,2046,0.72
TJK,2047,0.72
TJK,2048,0.72
TJK,2049,0.72
TJK,2050,0.72
TKM,2010,0.72
TKM,2011,0.72
TKM,2012,0.72
TKM,2013,0.72
TKM,2014,0.72
TKM,2015,0.72
TKM,2016,0.72
TKM,2017,0.72
TKM,2018,0.72
TKM,2019,0.72
TKM,2020,0.72
TKM,2021,0.72
TKM,2022,0.72
TKM,2023,0.72
TKM,2024,0.72
TKM,2025,0.72
TKM,2026,0.72
TKM,2027,0.72
TKM,2028,0.72
TKM,2029,0.72
TKM,2030,0.72
TKM,2031,0.72
TKM,2032,0.72
TKM,2033,0.72
TKM,2034,0.72
TKM,2035,0.72
TKM,2036,0.72
TKM,2037,0.72
TKM,2038,0.72
TKM,2039,0.72
TKM,2040,0.72
TKM,2041,0.72
TKM,2042,0.72
TKM,2043,0.72
TKM,2044,0.72
TKM,2045,0.72
TKM,2046,0.72
TKM,2047,0.72
TKM,2048,0.72
TKM,2049,0.72
TKM,2050,0.72
TLS,2010,0.72
TLS,2011,0.72
TLS,2012,0.72
TLS,2013,0.72
TLS,2014,0.72
