year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2038,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2039,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2040,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2041,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2042,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2043,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2044,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2045,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2046,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2047,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2048,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2049,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2050,BLZ,745957.5018,13795.8885537747,1975.22334903695,732.444494083822,0.0,30474.6835802422,0.0,14341.0174089576,4792.15390325043,275.853088946785,1951.10510547925
2010,BMU,521368.7402,1294.1110633874,10322.9650874551,1003.88321005801,167681.772654254,33104.3839380668,1060.21185779547,17600.8071610996,6858.85060717211,244.70376717128,3058.31362409158
2011,BMU,379316.0041,1317.06495382826,7952.45966453279,636.562851336212,211420.075505146,27973.3248765575,0.0,14255.4661760059,9345.38925955926,192.589411769741,2625.80001636719
2012,BMU,398958.4068,1308.31703335538,9866.56854507952,1013.85571244979,17675.2843255114,25023.0972362188,0.0,13925.501176332,10269.1003443543,213.565469977362,2515.40218407243
2013,BMU,182167.3897,1577.09986784628,6424.43027353778,607.861614665568,38940.0702454281,28654.3427669805,64.2580420528812,13726.6231210481,14051.6978258347,215.624963365748,2584.65935612563
2014,BMU,388944.1388,1666.89937501083,6592.79387375792,719.56253637832,123458.666572799,18933.1203807626,537.021575832511,12170.0214240957,4453.00288203389,168.427790386787,2745.33419760427
2015,BMU,212177.9328,1598.8630292243,6867.78486296566,727.297822845407,98645.7960876273,25572.9599793898,0.0,14129.5602198764,5366.82249793384,214.794093149565,3406.5389524176
2016,BMU,286594.4117,2343.30950786157,7571.17852892197,1058.52925920783,120458.019698656,20740.2211001815,0.0,15481.544255072,5868.08035653938,219.944278920353,2836.27150642179
2017,BMU,401389.3162,1504.28548725242,7855.31324084694,990.256275412772,11284.392270938,30195.1094762436,408.634153002717,15061.179320785,6044.41739026656,213.983873827483,8648.91835937707
2018,BMU,297054.0307,1204.49339285602,7648.19332944017,2032.67503031945,1547.61734727538,24523.8903241156,85.429485743054,12864.8869119983,4787.2911951333,177.685414283378,4173.00003505088
2019,BMU,144427.0239,1250.53528822111,8810.875740759,946.807991451981,2170.82917428478,31701.5950627971,48.109514807994,11793.9595931837,4206.52608905554,185.141726730246,3389.82224714801
2020,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2021,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2022,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2023,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2024,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2025,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2026,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2027,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2028,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2029,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2030,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2031,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2032,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2033,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2034,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2035,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2036,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2037,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2038,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2039,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2040,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2041,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2042,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2043,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2044,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2045,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2046,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2047,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2048,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2049,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2050,BMU,303081.8836,1629.87304434203,6904.5820217675,800.228605624414,298349.074010717,22774.9255233104,1695.61923986569,13774.2146538724,5990.14849581865,471.945480412361,10909.4369453289
2010,BOL,1272375.87,51274.8757695624,31623.255413284,4323.93528771771,1909.95315837963,481720.516390247,25157947.4000641,143048.338014268,66924.8288439833,3627.29892983022,18644.7498279544
2011,BOL,1800058.778,52558.3880322597,41576.4586669242,4492.21196735943,964.089964376301,519156.76620833,27334946.4121752,129761.513881738,66795.5123110172,3377.87432322352,20894.6966473423
2012,BOL,2772108.289,87055.8173281363,42957.2149875255,5911.72070232226,0.0,508020.746077771,25119504.1654892,152249.716617246,77622.0786000312,3488.64965781678,23132.0123611156
2013,BOL,2716931.433,62794.7814380807,59698.1652864706,6954.97480441513,0.0,667618.871252179,26524771.4088479,153781.453512305,85923.6228908713,4052.25453434401,23983.0255764501
2014,BOL,2517717.866,55335.9255585382,57696.52189282,5467.45367616934,0.0,590054.187944648,28366036.8196171,143518.744181866,73491.7628913474,4285.89693802086,21094.0351357161
2015,BOL,3556005.969,68789.8279815004,58695.5478610475,5901.37517654502,0.0,614367.305781454,48232563.3840704,165684.190799045,88002.2704395251,4688.50533875591,19609.6661010727
2016,BOL,4415524.657,72621.1296301929,58687.4070896669,6503.85681987324,0.0,762941.27867994,61496791.7470842,181313.700378616,100707.384242517,5132.13248389852,17837.0157247215
2017,BOL,3724408.456,82256.0889329591,62126.7451420149,6125.94849087764,0.0,772177.217871055,60426881.6621432,191459.467161121,93399.1991204019,4864.96307069549,18811.9440482641
2018,BOL,2526864.558,117814.634951189,65106.5310961006,5456.45714585531,0.0,822369.365241923,69193380.0381501,187181.008876207,98756.4184372336,5017.30160164894,18029.3360835112
2019,BOL,1970086.281,119136.890240634,64544.8782126689,6074.42417561958,0.0,827174.252517817,49888177.0643011,169800.260875627,97841.6191628539,4787.26873612342,17304.1608419111
2020,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2021,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2022,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2023,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2024,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2025,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2026,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2027,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2028,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2029,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2030,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2031,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2032,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2033,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2034,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2035,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2036,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2037,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2038,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2039,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2040,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2041,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
2042,BOL,890566.0093,88970.0358191038,43572.5051110885,5990.7578821067,0.0,758904.458631429,33303605.8538307,167184.474970097,92614.4444712669,4634.5803649488,16098.7120304813
