year,time_period,iso_code3,nemomod_entc_frac_min_share_production_pp_biomass,nemomod_entc_frac_min_share_production_pp_coal,nemomod_entc_frac_min_share_production_pp_gas,nemomod_entc_frac_min_share_production_pp_geothermal,nemomod_entc_frac_min_share_production_pp_hydropower,nemomod_entc_frac_min_share_production_pp_nuclear,nemomod_entc_frac_min_share_production_pp_ocean,nemomod_entc_frac_min_share_production_pp_oil,nemomod_entc_frac_min_share_production_pp_solar,nemomod_entc_frac_min_share_production_pp_wind
2029,14,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2030,15,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2031,16,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2032,17,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2033,18,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2034,19,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2035,20,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2036,21,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2037,22,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2038,23,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2039,24,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2040,25,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2041,26,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2042,27,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2043,28,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2044,29,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2045,30,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2046,31,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2047,32,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2048,33,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2049,34,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2050,35,AFG,0,0.0,0.0,0.0,0.9134190678785534,0.0,0.0,0.0,0.07658093212144654,0.0
2010,-5,AGO,0,0.0,0.14593835925637133,0.0,0.7827122747978824,0.0,0.0,0.061349365945746304,0.0,0.0
2011,-4,AGO,0,0.0,0.1459383592563713,0.0,0.7827122747978823,0.0,0.0,0.0613493659457463,0.0,0.0
2012,-3,AGO,0,0.0,0.14321996012807345,0.0,0.7681326647737571,0.0,0.0,0.07864737509816953,0.0,0.0
2013,-2,AGO,0,0.0,0.14321996012807345,0.0,0.768132664773757,0.0,0.0,0.07864737509816952,0.0,0.0
2014,-1,AGO,0,0.0,0.1363095858975696,0.0,0.7957588400959633,0.0,0.0,0.0579315740064671,0.0,0.0
2015,0,AGO,0,0.0,0.0,0.0,0.9228184347405346,0.0,0.0,0.06718156525946535,0.0,0.0
2016,1,AGO,0,0.0,0.0,0.0,0.9228184347405346,0.0,0.0,0.06718156525946534,0.0,0.0
2017,2,AGO,0,0.0,0.0,0.0,0.9228184347405346,0.0,0.0,0.06718156525946535,0.0,0.0
2018,3,AGO,0,0.0,0.0,0.0,0.9228184347405346,0.0,0.0,0.06718156525946534,0.0,0.0
2019,4,AGO,0,0.0,0.0,0.0,0.9413331030057747,0.0,0.0,0.048666896994225356,0.0,0.0
2020,5,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2021,6,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2022,7,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2023,8,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2024,9,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2025,10,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2026,11,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2027,12,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2028,13,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2029,14,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2030,15,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2031,16,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2032,17,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2033,18,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2034,19,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2035,20,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2036,21,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2037,22,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2038,23,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2039,24,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2040,25,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2041,26,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2042,27,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2043,28,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2044,29,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2045,30,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2046,31,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2047,32,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2048,33,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2049,34,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2050,35,AGO,0,0.0,0.022286254558552064,0.0,0.8586893881410111,0.0,0.0,0.10902435730043672,0.0,0.0
2010,-5,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2011,-4,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2012,-3,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2013,-2,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2014,-1,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2015,0,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2016,1,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2017,2,ALB,0,0.0,0.0,0.0,0.9899999999999999,0.0,0.0,0.0,0.0,0.0
2018,3,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2019,4,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2020,5,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2021,6,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2022,7,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2023,8,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2024,9,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2025,10,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2026,11,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2027,12,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2028,13,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2029,14,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2030,15,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2031,16,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2032,17,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2033,18,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2034,19,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2035,20,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2036,21,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2037,22,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2038,23,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2039,24,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2040,25,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2041,26,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2042,27,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2043,28,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2044,29,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2045,30,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2046,31,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2047,32,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2048,33,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2049,34,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2050,35,ALB,0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0
2010,-5,AND,0,0.3376477416968895,0.2361444200474498,0.0034421778702690546,0.13410500845825704,0.21261245263076156,4.873777072148114e-05,0.02717175302321876,0.0029839339665441913,0.02592353912890812
2011,-4,AND,0,0.3298674265279565,0.24182072386917175,0.0035088678880094604,0.136729487222155,0.19977952344279798,4.8766967529876306e-05,0.02911405524091641,0.0060651898861753305,0.03223851278260323
2012,-3,AND,0,0.3152534171107468,0.25655622548386053,0.0034821243260902707,0.1377526452812587,0.1817530564827481,4.734614575197433e-05,0.03656721177374425,0.009018788224803351,0.0369980113343479
2013,-2,AND,0,0.32003222506411083,0.24315038121584043,0.0036007140356371973,0.1397819274844118,0.18306509511516547,8.933743031808534e-05,0.031181713002286487,0.011555623804474838,0.04367995333691476
2014,-1,AND,0,0.31705895589640876,0.2413682146095202,0.0038050681421460584,0.1377832487029525,0.18494031085442705,9.664670633777554e-05,0.027454409436190808,0.014660907161838276,0.047409190273892864
2015,0,AND,0,0.29346674189722916,0.26049241898352105,0.003993428244043475,0.1356899748980148,0.18288340590542637,9.712098695784544e-05,0.024540665046331903,0.018090301917361492,0.054082956211187194
2016,1,AND,0,0.27476300909068685,0.271921571783928,0.0040623370892100925,0.13841725873423238,0.18150859408403058,9.819332591844341e-05,0.02283888414817979,0.021177170393922976,0.058347417256055537
2017,2,AND,0,0.26935758003675064,0.26997831862968596,0.004145890052938473,0.13682233548415507,0.17984915306037708,9.844364152696239e-05,0.020031839053739817,0.025522167006109025,0.06670267823765742
2018,3,AND,0,0.254798253410762,0.2808863483785059,0.004134754675723337,0.13677690839332474,0.17772271274841261,9.410567189338894e-05,0.019018308119816335,0.02882499442247368,0.07002150846508494
2019,4,AND,0,0.22263956582470854,0.2968434748209439,0.0042617941231163775,0.13550145890556695,0.18246043454073552,9.467943105407165e-05,0.01708117768685616,0.03353469490027677,0.07908872419358076
2020,5,AND,0,0.1914121740718332,0.3072267076457021,0.004532558469402834,0.14469023639861897,0.17605781812045687,9.635660830933155e-05,0.01655084094678493,0.038259663541636055,0.09129711969869322
2021,6,AND,0,0.20291006091035874,0.29814037338946864,0.004444380043601259,0.13437074831791412,0.1743553042617118,9.199702929091448e-05,0.01632857113096505,0.04754708673383646,0.09182229165611004
2022,7,AND,0,0.19514601595967473,0.30222476935245934,0.0044307018758417225,0.1289143423145177,0.16151703597963737,9.73353189214201e-05,0.017964749716373952,0.0569981181810337,0.10265694282603785
2023,8,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2024,9,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2025,10,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2026,11,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2027,12,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2028,13,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2029,14,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2030,15,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2031,16,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2032,17,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2033,18,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2034,19,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2035,20,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2036,21,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2037,22,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2038,23,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2039,24,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2040,25,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2041,26,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2042,27,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2043,28,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2044,29,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2045,30,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2046,31,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2047,32,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2048,33,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2049,34,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2050,35,AND,0,0.2711040898075474,0.269750303708466,0.003988061295079201,0.13671812158425997,0.18296191517128374,8.454361804089004e-05,0.023526475255800358,0.0241722030877297,0.06155914195392875
2010,-5,ARE,0,0.0,0.9899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,-4,ARE,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,-3,ARE,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,-2,ARE,0,0.0,0.9582607534063585,0.0,0.0,0.0,0.0,0.0,0.03173924659364146,0.0
2014,-1,ARE,0,0.0,0.9574965800273597,0.0,0.0,0.0,0.0,0.0,0.03250341997264021,0.0
2015,0,ARE,0,0.0,0.9574965800273597,0.0,0.0,0.0,0.0,0.0,0.03250341997264021,0.0
2016,1,ARE,0,0.0,0.9595529601288765,0.0,0.0,0.0,0.0,0.0,0.03044703987112364,0.0
2017,2,ARE,0,0.0,0.9595529601288764,0.0,0.0,0.0,0.0,0.0,0.03044703987112364,0.0
2018,3,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.031387054161162484,0.0
2019,4,ARE,0,0.0,0.9586129458388376,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2020,5,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2021,6,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2022,7,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2023,8,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2024,9,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2025,10,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2026,11,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2027,12,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2028,13,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2029,14,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2030,15,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2031,16,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2032,17,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2033,18,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2034,19,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2035,20,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2036,21,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2037,22,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2038,23,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2039,24,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2040,25,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2041,26,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2042,27,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2043,28,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2044,29,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2045,30,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2046,31,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2047,32,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2048,33,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2049,34,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2050,35,ARE,0,0.0,0.9586129458388375,0.0,0.0,0.0,0.0,0.0,0.03138705416116248,0.0
2010,-5,ARG,0,0.01997067638946557,0.5372573912682105,0.0,0.23143650856449138,0.04828866033538732,0.0,0.15051663361904352,0.00010837931332242172,0.004277973954849158
2011,-4,ARG,0,0.01997067638946557,0.5372573912682105,0.0,0.23143650856449138,0.04828866033538732,0.0,0.15051663361904352,0.00010837931332242172,0.004277973954849158
2012,-3,ARG,0,0.01997067638946557,0.5372573912682105,0.0,0.23143650856449138,0.04828866033538732,0.0,0.15051663361904352,0.00010837931332242172,0.004277973954849158
2013,-2,ARG,0,0.01997067638946557,0.5372573912682105,0.0,0.23143650856449138,0.04828866033538732,0.0,0.15051663361904352,0.00010837931332242172,0.004277973954849158
2014,-1,ARG,0,0.01997067638946557,0.5372573912682105,0.0,0.23143650856449138,0.04828866033538732,0.0,0.15051663361904352,0.00010837931332242172,0.004277973954849158
2015,0,ARG,0,0.01997067638946557,0.5372573912682105,0.0,0.23143650856449138,0.04828866033538732,0.0,0.15051663361904352,0.00010837931332242172,0.004277973954849158
2016,1,ARG,0,0.015974372232057003,0.5653874743503849,0.0,0.21065091987825407,0.056190610296382025,0.0,0.13960210161849385,9.999844293579189e-05,0.003908410795960373
2017,2,ARG,0,0.015304872420544126,0.6220959208058456,0.0,0.22742377328450236,0.041841724079349316,0.0,0.07936124966038921,0.00011836256227829223,0.00440233468051353
2018,3,ARG,0,0.01539260571085807,0.6429245356690712,0.0,0.22894035967655274,0.04680217790460268,0.0,0.04592107035815651,0.0007724251362041742,0.010076552749276475
2019,4,ARG,0,0.008944293481295981,0.6457985147348254,0.0,0.20560136649342978,0.06016404317240945,0.0,0.02445991266465333,0.005977877660896373,0.037345697045194345
2020,5,ARG,0,0.013482503384535936,0.6029204121779104,0.0,0.17164403465213243,0.07315604135607236,0.0,0.04591519228711816,0.009675868888361798,0.06773203879030844
2021,6,ARG,0,0.01949518075316807,0.5740033540471435,0.0,0.1353131954587684,0.0712978649152824,0.0,0.08054897131672906,0.015208971982664883,0.08933314370405665
2022,7,ARG,0,0.01750119884286884,0.5051181196048141,0.0,0.17130290432189002,0.053654311055075815,0.0,0.11547157209907778,0.020784159416457733,0.10021322703406503
2023,8,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2024,9,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2025,10,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2026,11,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2027,12,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2028,13,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2029,14,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2030,15,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2031,16,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
2032,17,ARG,0,0.0157582129018492,0.5869382153322757,0.0,0.19778913279125265,0.056424429139320165,0.0,0.08522458795295768,0.006593255425390183,0.039661172344278
