iso_code3,year,elasticity_scoe_enerdem_per_hh_residential_elec_appliances_to_gdppc,elasticity_scoe_enerdem_per_hh_residential_heat_energy_to_gdppc,elasticity_scoe_enerdem_per_mmmgdp_commercial_municipal_elec_appliances_to_gdppc,elasticity_scoe_enerdem_per_mmmgdp_commercial_municipal_heat_energy_to_gdppc,elasticity_scoe_enerdem_per_mmmgdp_other_se_elec_appliances_to_gdppc,elasticity_scoe_enerdem_per_mmmgdp_other_se_heat_energy_to_gdppc
CPV,2018,1.7644937633133841,1.7644937633135462,0.42681182616629587,0.4268118261663042,0.0,0.0
CPV,2019,2.7912305012135685,2.7912305012135232,0.8046518574846652,0.8046518574846481,0.0,0.0
CPV,2020,1.3942266146856233,1.3942266146856845,0.27381670417044757,0.27381670417045245,1.0,1.0
CPV,2021,1.381085727529436,1.381085727529495,0.27571600191170215,0.2757160019117068,1.0,1.0
CPV,2022,1.3679448403732484,1.3679448403733057,0.27761529965295667,0.27761529965296117,1.0,1.0
CPV,2023,1.3548039532170608,1.354803953217116,0.27951459739421125,0.2795145973942155,1.0,1.0
CPV,2024,1.3416630660608735,1.3416630660609266,0.2814138951354658,0.2814138951354699,1.0,1.0
CPV,2025,1.3285221789046862,1.3285221789047372,0.28331319287672035,0.28331319287672424,1.0,1.0
CPV,2026,1.3153812917484986,1.3153812917485477,0.28521249061797493,0.2852124906179786,1.0,1.0
CPV,2027,1.302240404592311,1.3022404045923581,0.28711178835922946,0.28711178835923296,1.0,1.0
CPV,2028,1.2890995174361237,1.2890995174361686,0.28901108610048404,0.2890110861004873,1.0,1.0
CPV,2029,1.2759586302799364,1.2759586302799792,0.29091038384173856,0.29091038384174167,1.0,1.0
CPV,2030,1.2628177431237488,1.2628177431237897,0.29280968158299314,0.29280968158299603,1.0,1.0
CPV,2031,1.2496768559675613,1.2496768559676001,0.2947089793242477,0.2947089793242504,1.0,1.0
CPV,2032,1.236535968811374,1.2365359688114106,0.29660827706550225,0.29660827706550474,1.0,1.0
CPV,2033,1.2233950816551866,1.2233950816552213,0.2985075748067568,0.2985075748067591,1.0,1.0
CPV,2034,1.210254194498999,1.2102541944990317,0.30040687254801135,0.30040687254801346,1.0,1.0
CPV,2035,1.1971133073428115,1.1971133073428422,0.30230617028926593,0.3023061702892679,1.0,1.0
CPV,2036,1.1839724201866242,1.1839724201866528,0.3042054680305205,0.30420546803052223,1.0,1.0
CPV,2037,1.1708315330304369,1.1708315330304633,0.30610476577177503,0.3061047657717766,1.0,1.0
CPV,2038,1.1576906458742493,1.1576906458742737,0.3080040635130296,0.30800406351303095,1.0,1.0
CPV,2039,1.1445497587180617,1.1445497587180844,0.30990336125428414,0.3099033612542853,1.0,1.0
CPV,2040,1.1314088715618744,1.1314088715618948,0.3118026589955387,0.31180265899553966,1.0,1.0
CPV,2041,1.118267984405687,1.1182679844057053,0.3137019567367933,0.313701956736794,1.0,1.0
CPV,2042,1.1051270972494995,1.105127097249516,0.3156012544780478,0.3156012544780484,1.0,1.0
CPV,2043,1.091986210093312,1.0919862100933264,0.3175005522193024,0.31750055221930273,1.0,1.0
CPV,2044,1.0788453229371247,1.0788453229371369,0.3193998499605569,0.3193998499605571,1.0,1.0
CPV,2045,1.0657044357809373,1.0657044357809475,0.3212991477018115,0.32129914770181145,1.0,1.0
CPV,2046,1.0525635486247498,1.052563548624758,0.3231984454430661,0.3231984454430658,1.0,1.0
CPV,2047,1.0394226614685622,1.0394226614685684,0.3250977431843206,0.32509774318432016,1.0,1.0
CPV,2048,1.0262817743123749,1.0262817743123789,0.3269970409255752,0.3269970409255745,1.0,1.0
CPV,2049,1.0131408871561876,1.0131408871561893,0.32889633866682977,0.3288963386668289,1.0,1.0
CPV,2050,1.0,1.0,0.3307956364080843,0.33079563640808324,1.0,1.0
CRI,2010,0.0,0.0,0.0,0.0,0.0,0.0
CRI,2011,1.4141481323155598,1.4141481323155674,0.28448818189449293,0.28448818189449826,0.0,0.0
CRI,2012,1.421822168016609,1.421822168016609,0.2885555903017665,0.28855559030175537,0.0,0.0
CRI,2013,1.428545856781702,1.4285458567816935,0.29212785508715217,0.29212785508715794,0.0,0.0
CRI,2014,1.4342071002495456,1.434207100249554,0.29512780504341274,0.29512780504342473,0.0,0.0
CRI,2015,2.0468800773005627,2.046880077300541,0.5062591212427435,0.5062591212427223,0.0,0.0
CRI,2016,2.030405650777161,2.0304056507771833,0.5024005405351029,0.5024005405351245,0.0,0.0
CRI,2017,2.004570809745348,2.004570809745348,0.49615004342013813,0.49615004342013813,0.0,0.0
CRI,2018,1.96909439342912,1.96909439342912,0.4872642748642714,0.48726427486429386,0.0,0.0
CRI,2019,6.046874189109887,6.04687418910993,0.9842952997347338,0.9842952997347453,0.0,0.0
CRI,2020,1.4342071002495456,1.434207100249554,0.29512780504341274,0.29512780504342473,1.0,1.0
CRI,2021,1.4197335302412273,1.4197335302412355,0.29789075578551966,0.2978907557855315,1.0,1.0
CRI,2022,1.4052599602329092,1.405259960232917,0.3006537065276265,0.30065370652763823,1.0,1.0
CRI,2023,1.390786390224591,1.3907863902245987,0.30341665726973344,0.303416657269745,1.0,1.0
CRI,2024,1.3763128202162729,1.3763128202162802,0.3061796080118403,0.3061796080118518,1.0,1.0
CRI,2025,1.3618392502079546,1.3618392502079617,0.3089425587539472,0.30894255875395854,1.0,1.0
CRI,2026,1.3473656801996365,1.3473656801996432,0.3117055094960541,0.3117055094960653,1.0,1.0
CRI,2027,1.3328921101913183,1.3328921101913247,0.314468460238161,0.31446846023817204,1.0,1.0
CRI,2028,1.318418540183,1.3184185401830062,0.3172314109802679,0.3172314109802788,1.0,1.0
CRI,2029,1.303944970174682,1.3039449701746877,0.3199943617223748,0.3199943617223856,1.0,1.0
CRI,2030,1.2894714001663636,1.2894714001663694,0.3227573124644817,0.32275731246449235,1.0,1.0
CRI,2031,1.2749978301580456,1.274997830158051,0.32552026320658856,0.3255202632065991,1.0,1.0
CRI,2032,1.2605242601497273,1.2605242601497324,0.3282832139486955,0.32828321394870585,1.0,1.0
CRI,2033,1.2460506901414092,1.246050690141414,0.33104616469080234,0.3310461646908126,1.0,1.0
CRI,2034,1.231577120133091,1.2315771201330954,0.33380911543290925,0.33380911543291936,1.0,1.0
CRI,2035,1.2171035501247727,1.2171035501247771,0.3365720661750161,0.3365720661750261,1.0,1.0
CRI,2036,1.2026299801164546,1.2026299801164586,0.33933501691712303,0.3393350169171329,1.0,1.0
CRI,2037,1.1881564101081363,1.18815641010814,0.34209796765922995,0.34209796765923967,1.0,1.0
CRI,2038,1.1736828400998183,1.1736828400998216,0.3448609184013368,0.3448609184013464,1.0,1.0
CRI,2039,1.1592092700915,1.159209270091503,0.34762386914344373,0.34762386914345317,1.0,1.0
CRI,2040,1.144735700083182,1.1447357000831846,0.3503868198855506,0.3503868198855599,1.0,1.0
CRI,2041,1.1302621300748636,1.130262130074866,0.3531497706276575,0.3531497706276667,1.0,1.0
CRI,2042,1.1157885600665454,1.1157885600665476,0.3559127213697644,0.3559127213697735,1.0,1.0
CRI,2043,1.1013149900582273,1.1013149900582293,0.3586756721118713,0.35867567211188023,1.0,1.0
CRI,2044,1.086841420049909,1.0868414200499108,0.3614386228539782,0.361438622853987,1.0,1.0
CRI,2045,1.072367850041591,1.0723678500415923,0.36420157359608507,0.36420157359609373,1.0,1.0
CRI,2046,1.0578942800332727,1.0578942800332738,0.366964524338192,0.3669645243382005,1.0,1.0
CRI,2047,1.0434207100249546,1.0434207100249555,0.3697274750802989,0.36972747508030723,1.0,1.0
CRI,2048,1.0289471400166363,1.028947140016637,0.37249042582240577,0.372490425822414,1.0,1.0
CRI,2049,1.014473570008318,1.0144735700083185,0.37525337656451263,0.3752533765645208,1.0,1.0
CRI,2050,1.0,1.0,0.37801632730661955,0.37801632730662754,1.0,1.0
CUB,2010,0.0,0.0,0.0,0.0,0.0,0.0
CUB,2011,1.0766340093671798,1.076634009367189,0.06948649422437594,0.06948649422436745,0.0,0.0
CUB,2012,1.1004005286824243,1.1004005286824339,0.08917475471602725,0.08917475471602725,0.0,0.0
CUB,2013,1.0966380571317782,1.096638057131788,0.08617238244476899,0.08617238244477791,0.0,0.0
CUB,2014,1.0713265897869066,1.0713265897869066,0.06510342334570984,0.06510342334570984,0.0,0.0
CUB,2015,1.444617766147719,1.444617766147719,0.3071087829993811,0.3071087829994559,0.0,0.0
CUB,2016,1.1413696730101324,1.1413696730101324,0.12353102354610089,0.12353102354602592,0.0,0.0
CUB,2017,0.9678111125002725,0.9678111125002725,-0.03312066243230268,-0.033120662432340284,0.0,0.0
CUB,2018,0.8770871686025612,0.8770871686026274,-0.13965701347965997,-0.13965701347958456,0.0,0.0
CUB,2019,12.936778411035899,12.93677841103571,1.5324044967281738,1.5324044967281738,0.0,0.0
CUB,2020,1.0766340093671798,1.076634009367189,0.06948649422437594,0.06948649422436745,1.0,1.0
CUB,2021,1.0740795423882739,1.0740795423882825,0.10050361108356341,0.1005036110835552,1.0,1.0
CUB,2022,1.0715250754093677,1.0715250754093764,0.13152072794275088,0.13152072794274294,1.0,1.0
CUB,2023,1.0689706084304618,1.06897060843047,0.16253784480193834,0.1625378448019307,1.0,1.0
CUB,2024,1.0664161414515558,1.0664161414515636,0.19355496166112582,0.19355496166111846,1.0,1.0
CUB,2025,1.06386167447265,1.0638616744726574,0.22457207852031327,0.2245720785203062,1.0,1.0
CUB,2026,1.0613072074937437,1.061307207493751,0.25558919537950076,0.255589195379494,1.0,1.0
CUB,2027,1.0587527405148378,1.058752740514845,0.28660631223868827,0.2866063122386817,1.0,1.0
CUB,2028,1.0561982735359319,1.0561982735359385,0.31762342909787566,0.31762342909786945,1.0,1.0
CUB,2029,1.053643806557026,1.0536438065570322,0.3486405459570632,0.3486405459570572,1.0,1.0
CUB,2030,1.0510893395781198,1.051089339578126,0.3796576628162506,0.3796576628162449,1.0,1.0
CUB,2031,1.0485348725992139,1.0485348725992196,0.4106747796754381,0.41067477967543264,1.0,1.0
CUB,2032,1.045980405620308,1.0459804056203132,0.4416918965346256,0.4416918965346205,1.0,1.0
CUB,2033,1.043425938641402,1.043425938641407,0.472709013393813,0.4727090133938082,1.0,1.0
CUB,2034,1.0408714716624958,1.0408714716625007,0.5037261302530005,0.503726130252996,1.0,1.0
CUB,2035,1.03831700468359,1.0383170046835946,0.534743247112188,0.5347432471121837,1.0,1.0
CUB,2036,1.035762537704684,1.0357625377046882,0.5657603639713754,0.5657603639713714,1.0,1.0
CUB,2037,1.0332080707257778,1.0332080707257818,0.5967774808305629,0.5967774808305593,1.0,1.0
CUB,2038,1.0306536037468719,1.0306536037468756,0.6277945976897503,0.627794597689747,1.0,1.0
CUB,2039,1.028099136767966,1.0280991367679693,0.6588117145489378,0.6588117145489347,1.0,1.0
CUB,2040,1.02554466978906,1.025544669789063,0.6898288314081252,0.6898288314081225,1.0,1.0
CUB,2041,1.0229902028101538,1.0229902028101567,0.7208459482673127,0.7208459482673102,1.0,1.0
CUB,2042,1.020435735831248,1.0204357358312504,0.7518630651265003,0.7518630651264979,1.0,1.0
CUB,2043,1.017881268852342,1.017881268852344,0.7828801819856877,0.7828801819856858,1.0,1.0
CUB,2044,1.015326801873436,1.0153268018734378,0.8138972988448752,0.8138972988448735,1.0,1.0
CUB,2045,1.01277233489453,1.0127723348945314,0.8449144157040627,0.8449144157040612,1.0,1.0
CUB,2046,1.010217867915624,1.0102178679156253,0.8759315325632501,0.875931532563249,1.0,1.0
CUB,2047,1.007663400936718,1.007663400936719,0.9069486494224376,0.9069486494224367,1.0,1.0
CUB,2048,1.0051089339578119,1.0051089339578125,0.9379657662816251,0.9379657662816244,1.0,1.0
CUB,2049,1.002554466978906,1.0025544669789064,0.9689828831408125,0.9689828831408123,1.0,1.0
CUB,2050,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2010,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2011,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2012,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2013,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2014,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2015,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2016,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2017,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2018,0.0,0.0,0.0,0.0,0.0,0.0
CUW,2019,1.0,-1.0,0.0,1.0,0.0,0.0
CUW,2020,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2021,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2022,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2023,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2024,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2025,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2026,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2027,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2028,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2029,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2030,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2031,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2032,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2033,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2034,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2035,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2036,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2037,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2038,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2039,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2040,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2041,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2042,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2043,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2044,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2045,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2046,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2047,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2048,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2049,1.0,1.0,1.0,1.0,1.0,1.0
CUW,2050,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2010,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2011,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2012,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2013,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2014,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2015,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2016,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2017,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2018,0.0,0.0,0.0,0.0,0.0,0.0
CYM,2019,1.0,-1.0,0.0,1.0,0.0,0.0
CYM,2020,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2021,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2022,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2023,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2024,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2025,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2026,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2027,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2028,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2029,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2030,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2031,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2032,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2033,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2034,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2035,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2036,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2037,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2038,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2039,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2040,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2041,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2042,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2043,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2044,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2045,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2046,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2047,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2048,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2049,1.0,1.0,1.0,1.0,1.0,1.0
CYM,2050,1.0,1.0,1.0,1.0,1.0,1.0
CYP,2010,0.0,0.0,0.0,0.0,0.0,0.0
CYP,2011,-2.0467912031693003,-2.0467912031693203,-1.6578297486431768,-1.6578297486431768,0.0,0.0
CYP,2012,-11.173475242998682,-11.173475242998673,-7.296942652421918,-7.2969426524219285,0.0,0.0
CYP,2013,-4.120286014874434,-4.120286014874453,-3.133779776795927,-3.1337797767959437,0.0,0.0
CYP,2014,9.010329782613368,9.010329782613368,4.776691627954696,4.776691627954707,0.0,0.0
CYP,2015,0.9768034631227961,0.976803463122818,-0.016292166390638872,-0.016292166390642782,0.0,0.0
CYP,2016,1.0501560572492175,1.0501560572492175,0.0345207927625018,0.03452079276250984,0.0,0.0
CYP,2017,-3.212263991047422,-3.212263991047416,-2.8627418914892067,-2.8627418914891987,0.0,0.0
CYP,2018,3.611002832257871,3.611002832257871,1.7830963894999963,1.7830963894999792,0.0,0.0
CYP,2019,-4.526056161547871,-4.526056161547877,-4.361863451242615,-4.361863451242585,0.0,0.0
CYP,2020,0.0,0.0,-0.016292166390638872,-0.016292166390642782,1.0,1.0
CYP,2021,0.03333333333333333,0.03333333333333333,0.017584239155715754,0.017584239155711976,1.0,1.0
CYP,2022,0.06666666666666667,0.06666666666666667,0.05146064470207038,0.05146064470206674,1.0,1.0
CYP,2023,0.1,0.1,0.085337050248425,0.08533705024842149,1.0,1.0
CYP,2024,0.13333333333333333,0.13333333333333333,0.11921345579477963,0.11921345579477625,1.0,1.0
CYP,2025,0.16666666666666666,0.16666666666666666,0.15308986134113425,0.153089861341131,1.0,1.0
CYP,2026,0.2,0.2,0.18696626688748888,0.18696626688748574,1.0,1.0
CYP,2027,0.23333333333333334,0.23333333333333334,0.2208426724338435,0.2208426724338405,1.0,1.0
CYP,2028,0.26666666666666666,0.26666666666666666,0.25471907798019816,0.2547190779801953,1.0,1.0
CYP,2029,0.3,0.3,0.2885954835265528,0.28859548352655,1.0,1.0
CYP,2030,0.3333333333333333,0.3333333333333333,0.3224718890729074,0.3224718890729048,1.0,1.0
CYP,2031,0.36666666666666664,0.36666666666666664,0.35634829461926204,0.35634829461925954,1.0,1.0
CYP,2032,0.4,0.4,0.39022470016561667,0.3902247001656143,1.0,1.0
CYP,2033,0.43333333333333335,0.43333333333333335,0.4241011057119713,0.4241011057119691,1.0,1.0
CYP,2034,0.4666666666666667,0.4666666666666667,0.4579775112583259,0.4579775112583238,1.0,1.0
CYP,2035,0.5,0.5,0.49185391680468055,0.4918539168046786,1.0,1.0
CYP,2036,0.5333333333333333,0.5333333333333333,0.5257303223510351,0.5257303223510333,1.0,1.0
CYP,2037,0.5666666666666667,0.5666666666666667,0.5596067278973897,0.5596067278973881,1.0,1.0
CYP,2038,0.6,0.6,0.5934831334437444,0.5934831334437428,1.0,1.0
CYP,2039,0.6333333333333333,0.6333333333333333,0.627359538990099,0.6273595389900977,1.0,1.0
CYP,2040,0.6666666666666666,0.6666666666666666,0.6612359445364536,0.6612359445364524,1.0,1.0
CYP,2041,0.7,0.7,0.6951123500828083,0.6951123500828071,1.0,1.0
CYP,2042,0.7333333333333333,0.7333333333333333,0.7289887556291629,0.7289887556291619,1.0,1.0
CYP,2043,0.7666666666666666,0.7666666666666666,0.7628651611755175,0.7628651611755166,1.0,1.0
CYP,2044,0.8,0.8,0.7967415667218721,0.7967415667218714,1.0,1.0
CYP,2045,0.8333333333333334,0.8333333333333334,0.8306179722682268,0.8306179722682262,1.0,1.0
CYP,2046,0.8666666666666667,0.8666666666666667,0.8644943778145814,0.8644943778145809,1.0,1.0
CYP,2047,0.9,0.9,0.898370783360936,0.8983707833609357,1.0,1.0
CYP,2048,0.9333333333333333,0.9333333333333333,0.9322471889072906,0.9322471889072904,1.0,1.0
CYP,2049,0.9666666666666667,0.9666666666666667,0.9661235944536453,0.9661235944536452,1.0,1.0
CYP,2050,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2010,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2011,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2012,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2013,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2014,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2015,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2016,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2017,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2018,0.0,0.0,0.0,0.0,0.0,0.0
CZE,2019,1.0979978452276047e-14,4.391991380910419e-14,0.0,9.778635939087447e-15,0.0,0.0
CZE,2020,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2021,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2022,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2023,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2024,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2025,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2026,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2027,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2028,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2029,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2030,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2031,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2032,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2033,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2034,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2035,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2036,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2037,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2038,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2039,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2040,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2041,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2042,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2043,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2044,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2045,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2046,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2047,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2048,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2049,1.0,1.0,1.0,1.0,1.0,1.0
CZE,2050,1.0,1.0,1.0,1.0,1.0,1.0
DEU,2010,0.0,0.0,0.0,0.0,0.0,0.0
DEU,2011,1.720480878474085,1.720480878474085,0.6402564409206342,0.6402564409206342,0.0,0.0
DEU,2012,2.747938198659292,2.7479381986593054,1.4764193768281986,1.4764193768281986,0.0,0.0
DEU,2013,-9.777273691079309,-9.777273691079316,-8.28713913482793,-8.287139134827923,0.0,0.0
DEU,2014,3.747978908036493,3.7479789080365147,1.4599029276206519,1.4599029276206636,0.0,0.0
DEU,2015,17.248154397519883,17.248154397519723,2.3675310108956498,2.3675310108956267,0.0,0.0
DEU,2016,-4.722346667256189,-4.722346667256189,-3.4140636912059277,-3.4140636912059397,0.0,0.0
DEU,2017,-4.333693256948605,-4.333693256948569,-3.5788640225470587,-3.5788640225470467,0.0,0.0
DEU,2018,5.820078092187838,5.820078092187806,3.6088800260552008,3.6088800260551763,0.0,0.0
DEU,2019,-5.300167661651164,-5.300167661651071,-8.05778277138729,-8.057782771387132,0.0,0.0
DEU,2020,1.720480878474085,1.720480878474085,0.6402564409206342,0.6402564409206342,1.0,1.0
DEU,2021,1.6964648491916154,1.6964648491916154,0.6522478928899463,0.6522478928899463,1.0,1.0
DEU,2022,1.672448819909146,1.672448819909146,0.6642393448592585,0.6642393448592585,1.0,1.0
DEU,2023,1.6484327906266765,1.6484327906266765,0.6762307968285708,0.6762307968285708,1.0,1.0
DEU,2024,1.624416761344207,1.624416761344207,0.688222248797883,0.688222248797883,1.0,1.0
DEU,2025,1.6004007320617375,1.6004007320617375,0.7002137007671951,0.7002137007671951,1.0,1.0
DEU,2026,1.5763847027792681,1.5763847027792681,0.7122051527365073,0.7122051527365073,1.0,1.0
DEU,2027,1.5523686734967985,1.5523686734967985,0.7241966047058195,0.7241966047058195,1.0,1.0
DEU,2028,1.528352644214329,1.528352644214329,0.7361880566751318,0.7361880566751318,1.0,1.0
DEU,2029,1.5043366149318596,1.5043366149318596,0.7481795086444439,0.7481795086444439,1.0,1.0
DEU,2030,1.48032058564939,1.48032058564939,0.7601709606137561,0.7601709606137561,1.0,1.0
DEU,2031,1.4563045563669206,1.4563045563669206,0.7721624125830683,0.7721624125830683,1.0,1.0
DEU,2032,1.432288527084451,1.432288527084451,0.7841538645523805,0.7841538645523805,1.0,1.0
DEU,2033,1.4082724978019816,1.4082724978019816,0.7961453165216927,0.7961453165216927,1.0,1.0
DEU,2034,1.384256468519512,1.384256468519512,0.8081367684910049,0.8081367684910049,1.0,1.0
DEU,2035,1.3602404392370424,1.3602404392370424,0.8201282204603171,0.8201282204603171,1.0,1.0
DEU,2036,1.336224409954573,1.336224409954573,0.8321196724296293,0.8321196724296293,1.0,1.0
DEU,2037,1.3122083806721037,1.3122083806721037,0.8441111243989414,0.8441111243989414,1.0,1.0
DEU,2038,1.288192351389634,1.288192351389634,0.8561025763682537,0.8561025763682537,1.0,1.0
DEU,2039,1.2641763221071645,1.2641763221071645,0.8680940283375659,0.8680940283375659,1.0,1.0
DEU,2040,1.240160292824695,1.240160292824695,0.880085480306878,0.880085480306878,1.0,1.0
DEU,2041,1.2161442635422255,1.2161442635422255,0.8920769322761903,0.8920769322761903,1.0,1.0
DEU,2042,1.192128234259756,1.192128234259756,0.9040683842455024,0.9040683842455024,1.0,1.0
DEU,2043,1.1681122049772865,1.1681122049772865,0.9160598362148147,0.9160598362148147,1.0,1.0
DEU,2044,1.1440961756948171,1.1440961756948171,0.9280512881841269,0.9280512881841269,1.0,1.0
DEU,2045,1.1200801464123475,1.1200801464123475,0.940042740153439,0.940042740153439,1.0,1.0
DEU,2046,1.096064117129878,1.096064117129878,0.9520341921227513,0.9520341921227513,1.0,1.0
DEU,2047,1.0720480878474086,1.0720480878474086,0.9640256440920634,0.9640256440920634,1.0,1.0
DEU,2048,1.048032058564939,1.048032058564939,0.9760170960613757,0.9760170960613757,1.0,1.0
DEU,2049,1.0240160292824694,1.0240160292824694,0.9880085480306878,0.9880085480306878,1.0,1.0
DEU,2050,1.0,1.0,1.0,1.0,1.0,1.0
DJI,2010,0.0,0.0,0.0,0.0,0.0,0.0
DJI,2011,1.488759287124799,1.488759287124762,0.31693062466315947,0.31693062466315947,0.0,0.0
DJI,2012,1.5513993128494974,1.5513993128495043,0.3440864303028524,0.3440864303028524,0.0,0.0
DJI,2013,1.592693554372484,1.592693554372506,0.36122719988421553,0.36122719988421553,0.0,0.0
DJI,2014,1.612496120141666,1.6124961201416739,0.36928281567882765,0.36928281567882765,0.0,0.0
